"GameIndex","HomeTeam","AwayTeam","Date","AvgO25","AvgU25","AvgH","AvgA","AvgD","Played","TG","HtPos","AtPos","HtSGLG","AtSGLG","HtCGLG","AtCGLG","HtASGPG","AtASGPG","HtACGPG","AtACGPG","HtASGP5G","AtASGP5G","HtACGP5G","AtACGP5G","AGTM","HtASGP3G","AtASGP3G","HtACGP3G","AtACGP3G","HtpercentGO","AtpercentGO","FTR","elo_ht","elo_at","win_e_ht","tilt_ht","tilt_at"
"09/10/2022FeyenoordTwente","Feyenoord","Twente","09/10/2022",1.62,2.25,1.67,4.71,4.02,8,2,4,5,1,3,1,0,2.625,1.875,1.25,0.625,3,2.2,1.6,0.8,2.88888888888889,2.33333333333333,1.66666666666667,1.66666666666667,1,0.625,0.625,"H",1206.36571401392,1184.12105865124,0.629716922633751,1.26955978277,0.964467271006046
"09/10/2022UtrechtAZ Alkmaar","Utrecht","AZ Alkmaar","09/10/2022",1.72,2.1,2.94,2.28,3.58,8,3,9,2,1,4,0,1,1.25,2.125,1.25,0.75,1.2,2.2,1,0.8,3.36363636363636,0.666666666666667,2.33333333333333,0,1,0.375,0.5,"A",1038.44016267311,1218.55352928085,0.346635106632633,0.962575777695728,1.18910063392586
"09/10/2022HeerenveenPSV Eindhoven","Heerenveen","PSV Eindhoven","09/10/2022",1.58,2.33,5.24,1.57,4.37,8,1,8,3,0,0,0,3,1,3.5,0.875,1.625,0.8,2.6,1.4,1.8,3.54545454545455,0.666666666666667,1.66666666666667,2,2,0.5,0.875,"A",1047.91075880101,1276.21541384306,0.28673909974921,0.892572646501596,1.5490268930043
"09/10/2022VitesseFor Sittard","Vitesse","For Sittard","09/10/2022",1.59,2.32,1.62,4.9,4.2,8,3,16,15,0,2,3,0,0.875,1.375,2.375,2.125,0.8,1.6,1.4,1.4,3.625,0.333333333333333,1.33333333333333,1.66666666666667,0.333333333333333,0.625,0.625,"A",970.255943495204,945.402367022087,0.633211856717791,1.06924600873427,1.12701727284044
"14/10/2022FC EmmenVolendam","FC Emmen","Volendam","14/10/2022",1.69,2.14,1.94,3.7,3.71,9,2,17,18,1,2,3,4,0.777777777777778,1.11111111111111,2.33333333333333,3,0.4,1,2,2.8,0,0.333333333333333,1,1.66666666666667,2.33333333333333,0.666666666666667,0.666666666666667,"D",930.351822654105,933.439676149281,0.595121125493196,1.1411782952868,1.16579723950137
"15/10/2022For SittardWaalwijk","For Sittard","Waalwijk","15/10/2022",1.61,2.29,2.23,2.97,3.68,9,0,11,7,2,3,1,2,1.44444444444444,2.22222222222222,2,1.55555555555556,1.8,3,1.2,1.6,3.6,1.66666666666667,3.33333333333333,0.333333333333333,1.66666666666667,0.666666666666667,0.666666666666667,"D",970.730845380474,1024.15182995593,0.523841006123331,1.12678071732759,1.13372925749214
"15/10/2022Go Ahead EaglesHeerenveen","Go Ahead Eagles","Heerenveen","15/10/2022",1.99,1.81,2.81,2.5,3.31,9,2,13,8,0,0,0,1,1.22222222222222,0.888888888888889,1.77777777777778,0.888888888888889,1.8,0.4,1.4,1.4,3.25,1,0.666666666666667,0.333333333333333,0.666666666666667,0.333333333333333,0.444444444444444,"D",915.245702611671,1036.44119740311,0.426852400323244,0.979620041391781,0.86085534585857
"15/10/2022CambuurVitesse","Cambuur","Vitesse","15/10/2022",1.71,2.12,2.57,2.57,3.56,9,3,14,18,0,1,0,2,0.888888888888889,0.888888888888889,1.55555555555556,2.33333333333333,0.8,0.6,2,1.4,4,1.33333333333333,0.666666666666667,1.66666666666667,2,0.444444444444444,0.666666666666667,"A",941.309727413357,944.927465136817,0.594385924992552,1.10703114947298,1.0690215791323
"16/10/2022Sparta RotterdamNijmegen","Sparta Rotterdam","Nijmegen","16/10/2022",2.05,1.76,2.38,2.97,3.32,9,2,7,11,3,1,1,1,1.55555555555556,1,1.22222222222222,0.777777777777778,2.2,0.6,1.4,0.6,1.25,2.33333333333333,0.666666666666667,1.33333333333333,0.666666666666667,0.666666666666667,0.111111111111111,"H",1053.26016497735,968.345791425986,0.709253028875588,0.945036915111855,0.825747289678816
"16/10/2022PSV EindhovenUtrecht","PSV Eindhoven","Utrecht","16/10/2022",1.43,2.74,1.38,7.27,5.08,9,7,3,9,1,1,0,2,3.22222222222222,1.22222222222222,1.44444444444444,1.33333333333333,1.4,1.4,1.6,1,3.54545454545455,1.66666666666667,0.666666666666667,2,0.666666666666667,0.777777777777778,0.444444444444444,"H",1287.68497524097,1024.57476188132,0.871863464151455,1.49398268807362,0.964905291740196
"16/10/2022TwenteGroningen","Twente","Groningen","16/10/2022",1.69,2.15,1.4,7.53,4.7,9,3,5,15,0,2,2,3,1.66666666666667,1.11111111111111,0.777777777777778,2.11111111111111,1.4,1,1.2,2,3.5,1.33333333333333,1.33333333333333,1.33333333333333,3,0.555555555555556,0.555555555555556,"H",1169.30973852902,902.261794765859,0.874374517655703,0.947750891642598,1.12569856282766
"16/10/2022AZ AlkmaarFeyenoord","AZ Alkmaar","Feyenoord","16/10/2022",1.72,2.1,2.48,2.66,3.57,9,4,1,4,2,2,1,0,2.11111111111111,2.55555555555556,0.777777777777778,1.11111111111111,2.4,2.6,0.8,1.6,3.72727272727273,2.66666666666667,2,1,1.66666666666667,0.555555555555556,0.555555555555556,"A",1232.41893007264,1221.17703413613,0.614831174148813,1.19197835710485,1.2475554664066
"16/10/2022AjaxExcelsior","Ajax","Excelsior","16/10/2022",1.12,5.72,1.06,29.8,13.5,9,8,2,12,4,1,2,1,3,1.22222222222222,0.888888888888889,2.22222222222222,3,1,1,1.8,4.33333333333333,2,0.333333333333333,1.66666666666667,1,0.666666666666667,0.555555555555556,"H",1337.21250153705,933.6373637847,0.938550295236775,1.37190151996721,1.23657278629085
"22/10/2022FeyenoordFor Sittard","Feyenoord","For Sittard","22/10/2022",1.33,3.26,1.2,11.45,7.15,10,2,3,10,3,0,1,0,2.6,1.3,1.1,1.8,2.4,1.2,1.2,0.4,3.875,2,1.33333333333333,0.666666666666667,0.333333333333333,0.6,0.6,"D",1245.77028088051,969.777204249651,0.879922491345435,1.25229300564472,1.07044168146121
"22/10/2022WaalwijkAjax","Waalwijk","Ajax","22/10/2022",1.32,3.3,9.45,1.25,6.52,10,5,7,1,0,7,0,1,2,3.4,1.4,0.9,2,3.6,1.2,1.2,3.33333333333333,1.66666666666667,4,1.33333333333333,1.33333333333333,0.6,0.7,"A",1025.10547108675,1339.67048922624,0.196576657221624,1.07704279461753,1.43269632038682
"22/10/2022VitesseFC Emmen","Vitesse","FC Emmen","22/10/2022",1.8,2.01,1.8,4.28,3.72,10,3,15,17,3,1,0,1,1.1,0.8,2.1,2.2,1,0.6,1.4,1.6,3.16666666666667,1.33333333333333,0.666666666666667,1.66666666666667,1.33333333333333,0.7,0.6,"H",968.702905593697,926.546975054232,0.656023046021866,1.06976951709455,1.11843066437582
"23/10/2022ExcelsiorAZ Alkmaar","Excelsior","AZ Alkmaar","23/10/2022",1.47,2.63,7.35,1.37,5.23,10,3,13,4,1,1,7,3,1.2,2,2.7,1,0.8,2,2.2,1.4,3.66666666666667,0.666666666666667,2.33333333333333,3,1.66666666666667,0.6,0.6,"H",931.179376095517,1207.82568332827,0.233339119028767,1.29137059404361,1.1965048446157
"23/10/2022CambuurTwente","Cambuur","Twente","23/10/2022",1.69,2.16,4.34,1.75,3.88,10,1,15,5,0,3,3,0,0.8,1.8,1.7,0.7,0.8,1.6,1.8,1,1.5,1,2,1,0.666666666666667,0.5,0.6,"A",917.534286956477,1174.33475671592,0.254394559095802,1.10780568072497,0.953663583892329
"23/10/2022GroningenPSV Eindhoven","Groningen","PSV Eindhoven","23/10/2022",1.51,2.5,8.88,1.32,5.33,10,6,16,2,0,6,3,1,1,3.5,2.2,1.4,1,2.4,2.4,1.4,2.66666666666667,1,2.33333333333333,3.33333333333333,1.33333333333333,0.6,0.8,"H",897.236776578965,1292.81043633124,0.133061998058691,1.13272140947086,1.56437551367724
"23/10/2022NijmegenGo Ahead Eagles","Nijmegen","Go Ahead Eagles","23/10/2022",1.99,1.81,1.97,3.85,3.46,10,6,12,14,0,1,2,1,0.9,1.2,0.9,1.7,0.6,1.4,1,0.8,2.5,0.666666666666667,0.666666666666667,1.33333333333333,0.666666666666667,0.1,0.3,"D",956.715911325166,918.171606305329,0.651316534643428,0.826786314101351,0.977104453276387
"23/10/2022UtrechtSparta Rotterdam","Utrecht","Sparta Rotterdam","23/10/2022",1.81,1.99,1.74,4.53,3.78,10,4,10,6,1,2,6,0,1.2,1.6,1.8,1.1,0.8,1.8,1.6,1.4,2.7,1,2.33333333333333,2.66666666666667,1,0.5,0.6,"H",1019.44930079104,1064.89004507817,0.535284923957814,1.0103692790191,0.946226039735419
"23/10/2022VolendamHeerenveen","Volendam","Heerenveen","23/10/2022",1.68,2.17,3.2,2.13,3.61,10,4,18,8,1,1,1,1,1.1,0.9,2.8,0.9,1.2,0.6,2.2,1.6,0,1,0.333333333333333,2.33333333333333,0.666666666666667,0.6,0.4,"A",937.244523749154,1033.51529370945,0.462265167264289,1.14255886787203,0.858644736249115
"29/10/2022HeerenveenUtrecht","Heerenveen","Utrecht","29/10/2022",1.83,1.96,2.32,2.92,3.49,11,3,7,8,3,3,1,1,1.09090909090909,1.36363636363636,0.909090909090909,1.72727272727273,1.2,1.2,0.8,1.8,2.90909090909091,1.33333333333333,1.66666666666667,1,3,0.454545454545455,0.545454545454545,"A",1052.0059021194,1038.0379063694,0.618540659789768,0.885730773548869,1.04439720952413
"29/10/2022Sparta RotterdamFor Sittard","Sparta Rotterdam","For Sittard","29/10/2022",1.82,1.97,1.95,3.7,3.62,11,4,6,11,1,1,3,1,1.54545454545455,1.27272727272727,1.27272727272727,1.72727272727273,2,1.2,1.4,0.4,2.16666666666667,2,1,1.33333333333333,0.666666666666667,0.636363636363636,0.545454545454545,"H",1046.3014394998,984.974103334923,0.68048046667856,0.97809370890429,1.04886100392776
"29/10/2022Go Ahead EaglesExcelsior","Go Ahead Eagles","Excelsior","29/10/2022",1.61,2.28,1.73,4.25,4.04,11,4,15,10,3,2,3,1,1.36363636363636,1.27272727272727,1.81818181818182,2.54545454545455,1.4,0.8,1,2.2,2.5,1.33333333333333,1.33333333333333,1.33333333333333,3,0.363636363636364,0.636363636363636,"H",924.224267953566,961.845811632293,0.546461979069085,1.07338951408524,1.27694812122536
"30/10/2022FC EmmenGroningen","FC Emmen","Groningen","30/10/2022",1.93,1.85,2.25,3.15,3.34,11,0,17,15,1,4,2,2,0.818181818181818,1.27272727272727,2.18181818181818,2.18181818181818,0.6,1.6,1.6,2.8,2.16666666666667,1,2,2,2.66666666666667,0.636363636363636,0.636363636363636,"D",912.787898481919,931.914298243746,0.572694201650547,1.1185959788763,1.152793264269
"30/10/2022PSV EindhovenNijmegen","PSV Eindhoven","Nijmegen","30/10/2022",1.37,2.96,1.22,11.2,6.67,11,3,2,13,2,3,4,3,3.36363636363636,1.09090909090909,1.63636363636364,1.09090909090909,2.6,1,2.2,1.4,4,3,1.33333333333333,1.66666666666667,2,0.818181818181818,0.181818181818182,"H",1258.13291466646,950.663249676929,0.897788494440594,1.59209629117624,0.908258842716121
"30/10/2022TwenteWaalwijk","Twente","Waalwijk","30/10/2022",1.57,2.34,1.47,6.14,4.62,11,3,5,9,1,1,0,4,1.72727272727273,1.90909090909091,0.636363636363636,1.63636363636364,1.6,2.2,0.8,1.8,3.33333333333333,1.33333333333333,1.33333333333333,0.666666666666667,2,0.545454545454545,0.636363636363636,"H",1184.5105404005,1017.24240545754,0.796704777966837,0.924034112444464,1.09298911711276
"30/10/2022AZ AlkmaarVolendam","AZ Alkmaar","Volendam","30/10/2022",1.35,3.06,1.2,11.89,6.89,11,3,4,18,1,1,2,3,1.90909090909091,1.09090909090909,1.09090909090909,2.81818181818182,2,1,1.6,2.2,0,1.33333333333333,1.33333333333333,2,2.66666666666667,0.636363636363636,0.636363636363636,"H",1177.15924779149,918.753915339207,0.86880715795434,1.18314186525256,1.17860100591335
"04/11/2022CambuurNijmegen","Cambuur","Nijmegen","04/11/2022",1.95,1.85,2.63,2.63,3.38,11.5,1,16,14,0,0,1,3,0.727272727272727,1,1.63636363636364,1.25,0.8,1,1.8,2,4,0,1,1.33333333333333,2.66666666666667,0.454545454545455,0.25,"A",907.35850327189,946.574788714799,0.544185740344189,1.07338715270186,0.900532063366155
"05/11/2022VitesseSparta Rotterdam","Vitesse","Sparta Rotterdam","05/11/2022",1.93,1.86,1.89,4.03,3.57,11.5,4,15,6,2,3,1,1,1.18181818181818,1.66666666666667,2,1.25,1.4,2.2,1.4,1.4,2.88888888888889,2,2,1,1.33333333333333,0.727272727272727,0.666666666666667,"A",982.46198216601,1059.08221902209,0.490473919213395,1.06992763902287,1.00546223764133
"05/11/2022For SittardFC Emmen","For Sittard","FC Emmen","05/11/2022",1.82,1.98,2.2,3.13,3.48,12,1,13,17,1,0,3,0,1.25,0.75,1.83333333333333,2,1.2,0.6,1,1.2,3.5,0.666666666666667,0.666666666666667,1.33333333333333,1,0.583333333333333,0.583333333333333,"A",972.193323812638,909.880130402477,0.681713162331211,1.0782097077031,1.06266617993249
"05/11/2022ExcelsiorHeerenveen","Excelsior","Heerenveen","05/11/2022",1.6,2.32,3.93,1.8,4.03,12,1,12,8,1,1,3,2,1.25,1.08333333333333,2.58333333333333,1,1,1,2.6,1,3.16666666666667,1.33333333333333,1.66666666666667,3.66666666666667,1.33333333333333,0.666666666666667,0.5,"A",943.704288302418,1027.26427595871,0.480495493735168,1.28763097556838,0.898893641527097
"06/11/2022UtrechtGroningen","Utrecht","Groningen","06/11/2022",1.71,2.11,1.68,4.69,3.98,12,3,8,14,2,0,1,0,1.41666666666667,1.16666666666667,1.66666666666667,2,1.6,1.4,2,2.4,2.45454545454545,2,1.33333333333333,2.66666666666667,1.66666666666667,0.583333333333333,0.583333333333333,"H",1062.77953253009,934.822066323188,0.757594143241453,1.05991802351901,1.09515360105555
"06/11/2022TwenteGo Ahead Eagles","Twente","Go Ahead Eagles","06/11/2022",1.62,2.27,1.37,7.83,4.97,12,2,4,11,3,3,0,1,1.83333333333333,1.5,0.583333333333333,1.75,2,1.6,0.4,1.2,3,2.33333333333333,2.33333333333333,0,1.66666666666667,0.583333333333333,0.416666666666667,"D",1192.64234797866,942.365791283441,0.863380963338471,0.932727738404769,1.08236941204797
"06/11/2022VolendamFeyenoord","Volendam","Feyenoord","06/11/2022",1.33,3.21,6.88,1.36,5.54,11.5,2,18,5,1,1,2,1,1.08333333333333,2.45454545454545,2.75,1.09090909090909,1,2,2.4,1.4,0,1,2,2,0.666666666666667,0.666666666666667,0.545454545454545,"A",913.506202509096,1230.57338179524,0.194311738073024,1.17038338644456,1.22704610803202
"06/11/2022AjaxPSV Eindhoven","Ajax","PSV Eindhoven","06/11/2022",1.44,2.74,1.75,4.1,4.17,11.5,3,1,2,4,3,1,0,3.45454545454545,3.33333333333333,0.909090909090909,1.5,3.4,2.4,1.4,1.6,2.75,5,3.66666666666667,1.33333333333333,1.66666666666667,0.727272727272727,0.833333333333333,"A",1347.53355485545,1262.22137562859,0.709725014349167,1.4539083257749,1.57855193997672
"06/11/2022WaalwijkAZ Alkmaar","Waalwijk","AZ Alkmaar","06/11/2022",1.6,2.31,3.98,1.8,3.95,12,4,9,3,0,2,3,1,1.75,1.91666666666667,1.75,1.08333333333333,1.2,2,2.2,1.6,3,0.333333333333333,1.33333333333333,2.33333333333333,2,0.666666666666667,0.666666666666667,"H",1009.11059787938,1182.4069606216,0.355575085211543,1.10327232899303,1.17489258532028
"09/11/2022AjaxVitesse","Ajax","Vitesse","09/11/2022",1.28,3.49,1.13,17.18,9.08,12,4,2,15,1,0,2,4,3.25,1.08333333333333,1,2.16666666666667,3.4,1.2,1.4,2,3.63636363636364,4,1.66666666666667,1.33333333333333,1.66666666666667,0.75,0.75,"D",1319.14455526689,962.84302751831,0.920852689642471,1.41922242851464,1.09599665197673
"10/11/2022FeyenoordCambuur","Feyenoord","Cambuur","10/11/2022",1.41,2.84,1.2,12.96,6.84,12,1,3,17,2,0,0,1,2.41666666666667,0.666666666666667,1,1.58333333333333,1.8,0.6,0.6,1,4.5,2,0,0.666666666666667,1.66666666666667,0.5,0.416666666666667,"H",1238.34585206485,885.591072826693,0.919351791127735,1.19987063772846,1.0419268876839
"11/11/2022Sparta RotterdamTwente","Sparta Rotterdam","Twente","11/11/2022",1.91,1.89,2.96,2.35,3.42,13,2,6,4,4,1,0,1,1.84615384615385,1.76923076923077,1.15384615384615,0.615384615384615,2.6,1.6,1,0.6,1.8,2.66666666666667,1.66666666666667,1.33333333333333,0.333333333333333,0.692307692307692,0.538461538461538,"D",1078.70117366979,1178.10710790528,0.457782267793197,1.0299605374718,0.923047310840695
"12/11/2022VolendamUtrecht","Volendam","Utrecht","12/11/2022",1.47,2.61,3.74,1.83,4.12,13,4,18,7,0,2,2,1,1,1.46153846153846,2.69230769230769,1.61538461538462,1,1.8,2.4,2.2,0,0.666666666666667,2.33333333333333,2.33333333333333,1,0.615384615384615,0.615384615384615,"A",905.733732239481,1072.47576400082,0.364266827552613,1.14446282913713,1.06170895767116
"12/11/2022FC EmmenAjax","FC Emmen","Ajax","12/11/2022",1.41,2.84,8.83,1.3,5.69,13,6,16,3,1,2,0,2,0.769230769230769,3.15384615384615,1.84615384615385,1.07692307692308,0.8,3.6,1.2,1.6,5.2,0.666666666666667,2.33333333333333,0.666666666666667,1.66666666666667,0.538461538461538,0.769230769230769,"D",937.148656566486,1302.31044889371,0.154584503133771,1.02808213816756,1.42125423079512
"12/11/2022PSV EindhovenAZ Alkmaar","PSV Eindhoven","AZ Alkmaar","12/11/2022",1.48,2.6,1.52,5.67,4.48,13,1,1,5,2,1,1,3,3.23076923076923,1.84615384615385,1.46153846153846,1.23076923076923,2.8,1.4,1.2,2,3.45454545454545,2.33333333333333,1.33333333333333,1.66666666666667,2,0.846153846153846,0.692307692307692,"A",1290.61037521715,1156.62996599585,0.76390435095389,1.54089241946958,1.18865951815699
"13/11/2022NijmegenWaalwijk","Nijmegen","Waalwijk","13/11/2022",1.72,2.1,2.06,3.43,3.56,13,7,10,9,1,3,0,1,1,1.84615384615385,1.15384615384615,1.69230769230769,1,1.4,1.8,2,2.5,1.33333333333333,1.33333333333333,2,2.66666666666667,0.230769230769231,0.692307692307692,"H",968.342219159996,1034.88759250513,0.504971405205684,0.874138066289375,1.11620004361446
"13/11/2022GroningenFor Sittard","Groningen","For Sittard","13/11/2022",1.77,2.03,2.04,3.47,3.56,13,5,14,13,1,0,2,1,1.15384615384615,1.15384615384615,2,1.76923076923077,1.4,0.8,2,1.2,2.14285714285714,1.66666666666667,0.666666666666667,1.33333333333333,1.66666666666667,0.615384615384615,0.538461538461538,"A",925.125834852464,944.924797648628,0.57174644717873,1.09700407245282,1.04311980810272
"13/11/2022HeerenveenCambuur","Heerenveen","Cambuur","13/11/2022",1.77,2.04,1.8,4.18,3.81,13,3,8,17,1,0,0,1,1.07692307692308,0.615384615384615,0.923076923076923,1.53846153846154,1.2,0,1,1.2,4.5,1.66666666666667,0,1,1,0.461538461538462,0.384615384615385,"H",1046.48409641759,882.36514411735,0.793752909696993,0.869481359943959,1.0064990068583
"13/11/2022FeyenoordExcelsior","Feyenoord","Excelsior","13/11/2022",1.29,3.44,1.13,16.55,8.59,13,6,3,12,1,0,0,1,2.30769230769231,1.15384615384615,0.923076923076923,2.46153846153846,1.8,1,0.4,2.6,3.33333333333333,1.33333333333333,1,0.333333333333333,1.66666666666667,0.461538461538462,0.615384615384615,"H",1241.5717807742,924.484467843531,0.902758159036755,1.15907231064614,1.24549900012771
"13/11/2022Go Ahead EaglesVitesse","Go Ahead Eagles","Vitesse","13/11/2022",1.79,2.01,2.45,2.77,3.46,13,4,11,15,1,2,1,2,1.46153846153846,1.15384615384615,1.69230769230769,2.15384615384615,1.6,1.6,1.2,1.8,3,2.33333333333333,1.33333333333333,1.66666666666667,2.33333333333333,0.384615384615385,0.769230769230769,"D",956.901031356821,979.67713389149,0.567545209550385,1.07113591028804,1.09756571433943
"06/01/2023TwenteFC Emmen","Twente","FC Emmen","06/01/2023",1.83,1.98,1.42,7.6,4.52,14,2,5,16,1,3,1,3,1.71428571428571,0.928571428571429,0.642857142857143,1.92857142857143,1.8,1.2,0.4,1.2,3.5,1.66666666666667,1.33333333333333,0.666666666666667,1,0.5,0.571428571428571,"H",1176.41839666031,950.965279219451,0.845634590490462,0.915731384700685,1.06111049759764
"07/01/2023WaalwijkHeerenveen","Waalwijk","Heerenveen","07/01/2023",1.73,2.11,2.44,2.75,3.54,14,0,10,8,1,2,6,1,1.78571428571429,1.14285714285714,2,0.928571428571429,1,1.6,2.8,1,2.6,1.33333333333333,1.33333333333333,3.33333333333333,1,0.714285714285714,0.5,"D",1015.08645024759,1054.73398182778,0.543569972612928,1.22054780757963,0.885619869397071
"07/01/2023AZ AlkmaarVitesse","AZ Alkmaar","Vitesse","07/01/2023",1.6,2.3,1.53,5.76,4.41,14,2,5,13,1,2,0,2,1.78571428571429,1.21428571428571,1.14285714285714,2.14285714285714,1.2,1.8,1.8,1.8,3.18181818181818,1.33333333333333,1.33333333333333,1.33333333333333,2.66666666666667,0.642857142857143,0.785714285714286,"D",1187.18614041695,982.378942130261,0.829475897958271,1.14220603370961,1.11737449609132
"07/01/2023For SittardGo Ahead Eagles","For Sittard","Go Ahead Eagles","07/01/2023",1.79,2.02,2.54,2.67,3.46,14,2,12,11,3,2,2,2,1.28571428571429,1.5,1.78571428571429,1.71428571428571,1,2,1.4,1.6,4,1.33333333333333,2,2,1.33333333333333,0.571428571428571,0.428571428571429,"A",967.794657633306,954.19922311805,0.618034591972765,1.08212118211503,1.09046768896543
"07/01/2023PSV EindhovenSparta Rotterdam","PSV Eindhoven","Sparta Rotterdam","07/01/2023",1.49,2.57,1.22,12.72,6.42,14,0,3,6,0,1,1,1,3,1.78571428571429,1.42857142857143,1.14285714285714,2.6,2.2,1.4,1,2.88888888888889,1.66666666666667,2.66666666666667,0.666666666666667,0.666666666666667,0.785714285714286,0.642857142857143,"D",1260.05420079605,1080.38988491476,0.808018080775743,1.48067347455766,1.02179723410612
"08/01/2023UtrechtFeyenoord","Utrecht","Feyenoord","08/01/2023",1.57,2.37,3.92,1.81,4.01,14,2,8,1,4,5,0,1,1.64285714285714,2.5,1.5,0.928571428571429,2.4,2.4,1.8,0.6,3.08333333333333,2.66666666666667,2.66666666666667,0.666666666666667,0.333333333333333,0.642857142857143,0.5,"D",1087.04644074158,1245.46145415135,0.375437772909776,1.07852529948602,1.19746562111514
"08/01/2023CambuurVolendam","Cambuur","Volendam","08/01/2023",1.63,2.29,1.91,3.73,3.77,14,3,17,18,1,0,2,4,0.642857142857143,0.928571428571429,1.57142857142857,2.78571428571429,0.2,0.6,1.6,2.4,0,0.333333333333333,0.333333333333333,1.33333333333333,2.66666666666667,0.428571428571429,0.642857142857143,"A",874.115258707166,891.163055498723,0.575619737499314,1.02518071124558,1.16258990434933
"08/01/2023NijmegenAjax","Nijmegen","Ajax","08/01/2023",1.46,2.67,7.62,1.36,5.21,14,2,11,3,6,3,1,3,1.35714285714286,3.14285714285714,1.14285714285714,1.21428571428571,2,3.4,1.8,1.8,4.25,2.33333333333333,2,1.33333333333333,2.33333333333333,0.285714285714286,0.785714285714286,"D",988.143361417543,1288.49382624075,0.209821202732077,0.95585670905055,1.46691371055215
"08/01/2023ExcelsiorGroningen","Excelsior","Groningen","08/01/2023",1.61,2.3,2.64,2.48,3.65,14,1,14,15,1,2,5,3,1.14285714285714,1.21428571428571,2.64285714285714,2.07142857142857,1,1.4,3.4,2,2.83333333333333,0.666666666666667,1,3,1.66666666666667,0.642857142857143,0.642857142857143,"H",920.594794466375,902.255974867786,0.624459231728024,1.28675512311634,1.1380201338778
"14/01/2023HeerenveenAZ Alkmaar","Heerenveen","AZ Alkmaar","14/01/2023",1.83,1.98,3.2,2.16,3.51,15,2,8,5,0,1,0,1,1.06666666666667,1.73333333333333,0.866666666666667,1.13333333333333,1.4,1.2,0.8,1.4,3.66666666666667,1,1,0.333333333333333,1.33333333333333,0.466666666666667,0.6,"A",1056.4767789282,1174.00710455442,0.432021944075546,0.841338875927217,1.12089393588499
"14/01/2023VolendamWaalwijk","Volendam","Waalwijk","14/01/2023",1.65,2.24,2.56,2.59,3.55,15,3,17,11,3,0,0,0,1.06666666666667,1.66666666666667,2.6,1.86666666666667,1,1,2.2,2.8,0,1,1.33333333333333,2,2.33333333333333,0.666666666666667,0.666666666666667,"H",914.187845179164,1013.34365314717,0.458139503367595,1.16298667610298,1.15952041720065
"14/01/2023AjaxTwente","Ajax","Twente","14/01/2023",1.42,2.82,1.35,7.72,5.38,15,0,2,4,1,2,1,0,3,1.73333333333333,1.2,0.6,2.2,1.6,1.8,0.4,3.77777777777778,2,1.33333333333333,2,0.666666666666667,0.733333333333333,0.466666666666667,"D",1276.88667187534,1182.59301251647,0.720259779100671,1.43541530152661,0.907641172339473
"14/01/2023Sparta RotterdamExcelsior","Sparta Rotterdam","Excelsior","14/01/2023",1.6,2.31,1.53,5.82,4.33,15,1,6,12,0,1,0,0,1.66666666666667,1.13333333333333,1.06666666666667,2.46666666666667,1.8,1,1,2,4.25,1.66666666666667,0.666666666666667,0.333333333333333,2,0.6,0.6,"H",1092.71060871305,935.616424138971,0.787054176054886,0.970707372400814,1.23999174847155
"15/01/2023VitesseNijmegen","Vitesse","Nijmegen","15/01/2023",1.75,2.07,2.15,3.2,3.56,15,0,14,9,1,1,1,1,1.2,1.33333333333333,2.06666666666667,1.13333333333333,1.4,2.2,2,1.6,2.75,1.66666666666667,2.66666666666667,1.66666666666667,0.666666666666667,0.733333333333333,0.266666666666667,"D",995.557977992791,999.75051578295,0.593588088931185,1.09652572287122,0.935332007853134
"15/01/2023For SittardPSV Eindhoven","For Sittard","PSV Eindhoven","15/01/2023",1.5,2.53,8.34,1.34,5.22,15,4,13,4,0,0,2,0,1.2,2.8,1.8,1.33333333333333,1,1.4,1.8,1.2,4.14285714285714,1,0.666666666666667,1.66666666666667,0.666666666666667,0.533333333333333,0.733333333333333,"D",943.073277513925,1247.73347699776,0.205737537694641,1.06469663169107,1.40663980082978
"15/01/2023Go Ahead EaglesUtrecht","Go Ahead Eagles","Utrecht","15/01/2023",1.7,2.15,2.79,2.39,3.54,15,4,10,7,2,1,0,1,1.53333333333333,1.6,1.6,1.46666666666667,2.2,2.4,1.4,0.8,1.5,1.66666666666667,2.33333333333333,1,0.666666666666667,0.4,0.6,"D",978.92060323743,1092.02892515001,0.438278573855544,1.07290874127444,1.05800291625552
"15/01/2023FC EmmenCambuur","FC Emmen","Cambuur","15/01/2023",1.95,1.85,2.11,3.35,3.5,15,0,17,18,0,0,2,3,0.866666666666667,0.6,1.93333333333333,1.66666666666667,1,0.2,1.4,1.6,0,1.33333333333333,0.333333333333333,1.66666666666667,2,0.533333333333333,0.466666666666667,"D",944.790663363293,851.090469026725,0.71957089365657,1.0517359043406,1.02553058762683
"15/01/2023GroningenFeyenoord","Groningen","Feyenoord","15/01/2023",1.66,2.22,6.47,1.46,4.55,15,3,15,1,0,1,1,1,1.13333333333333,2.4,2,0.933333333333333,1.4,2,1.6,0.6,2,1,2.33333333333333,2,0.666666666666667,0.6,0.466666666666667,"A",887.23434519519,1240.47896974292,0.163763581376197,1.09666210007805,1.174680018966
"20/01/2023ExcelsiorVolendam","Excelsior","Volendam","20/01/2023",1.57,2.4,2.4,2.72,3.69,16,2,13,17,0,2,1,1,1.0625,1.125,2.375,2.5,0.6,1.2,2,1.8,0,0.666666666666667,1.66666666666667,2,1.66666666666667,0.5625,0.6875,"H",927.09859058586,935.862259783805,0.587224776470452,1.19859569262571,1.15658287356226
