GameIndex,HomeTeam,AwayTeam,Date,AvgO25,AvgU25,AvgA,AvgH,Played,HtPos,AtPos,HtSGLG,AtSGLG,HtCGLG,AtCGLG,HtASGPG,AtASGPG,HtACGPG,AtACGPG,HtASGP5G,AtASGP5G,HtACGP5G,AtACGP5G,AGTM,HtASGP3G,AtASGP3G,HtpercentGO,AtpercentGO,elo_ht,elo_at,win_e_ht,tilt_ht,tilt_at
20/10/2020ShrewsburyBristol Rvs,Shrewsbury,Bristol Rvs,20/10/2020,2.21,1.65,3.6,2.13,5.5,16,12,1,1,0,1,0.8,1.1666666666666667,0.8,1.5,0.8,1.2,0.8,1.6,2.875,1.0,1.6666666666666667,0.2,0.3333333333333333,945.1705892652442,972.7275612304488,0.5607783901173488,0.9058835894505982,0.9736740087398095
20/10/2020GillinghamPortsmouth,Gillingham,Portsmouth,20/10/2020,1.99,1.81,1.94,3.8,6.0,8,10,0,0,2,1,1.5,1.1666666666666667,1.3333333333333333,1.0,1.8,1.4,1.2,1.2,1.8333333333333333,1.3333333333333333,2.0,0.3333333333333333,0.5,1086.5451571652832,1124.4237222987622,0.5460952018901973,0.926783026363625,1.0622296310911366
20/10/2020AccringtonFleetwood Town,Accrington,Fleetwood Town,20/10/2020,1.91,1.87,2.52,2.8,6.0,9,14,0,0,2,0,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.1666666666666667,1.2,1.2,2.0,1.2,1.6666666666666667,1.3333333333333333,1.6666666666666667,0.6666666666666666,0.6666666666666666,962.5327571454475,1145.8325533051332,0.3424925803904648,1.0990198494660364,0.9561771438100598
20/10/2020BlackpoolCharlton,Blackpool,Charlton,20/10/2020,2.0,1.8,3.46,2.1,5.5,20,15,1,1,1,0,1.0,0.8,1.8333333333333333,1.0,1.2,0.8,2.0,1.0,1.5,1.3333333333333333,0.3333333333333333,0.3333333333333333,0.2,942.3719250615889,1170.063710259438,0.28746111550503395,1.0176194939577285,0.9364619057089432
20/10/2020DoncasterIpswich,Doncaster,Ipswich,20/10/2020,2.07,1.74,2.9,2.51,5.5,7,1,1,2,0,0,1.8,2.1666666666666665,0.8,0.3333333333333333,1.8,2.2,0.8,0.4,0.0,1.6666666666666667,2.3333333333333335,0.4,0.16666666666666666,1061.5733358106504,1025.3580632005485,0.6482656261792624,0.9637377039360437,0.9718346213259673
20/10/2020HullAFC Wimbledon,Hull,AFC Wimbledon,20/10/2020,1.81,1.99,4.58,1.75,6.0,2,11,3,0,0,1,1.6666666666666667,1.5,0.6666666666666666,1.5,1.6,1.4,0.8,1.4,0.0,1.6666666666666667,0.6666666666666666,0.3333333333333333,0.5,1083.921805226813,974.732172033684,0.7372062976046794,1.1249694275896052,0.9172461300458562
20/10/2020LincolnPlymouth,Lincoln,Plymouth,20/10/2020,1.83,1.97,3.5,2.09,6.0,3,6,0,2,0,1,1.6666666666666667,1.6666666666666667,0.8333333333333334,1.1666666666666667,1.6,1.8,1.0,1.4,0.0,1.3333333333333333,1.3333333333333333,0.5,0.3333333333333333,942.2818225261768,966.226293353918,0.5658937297031866,1.013073579866577,1.1777367001732886
20/10/2020OxfordMilton Keynes Dons,Oxford,Milton Keynes Dons,20/10/2020,2.0,1.8,3.12,2.25,5.5,24,19,0,2,2,0,1.0,1.0,2.0,1.3333333333333333,1.0,1.0,2.0,1.4,1.6,1.6666666666666667,1.3333333333333333,0.4,0.3333333333333333,1098.0831818566014,943.8597941665349,0.7842713284736327,1.1208874265925861,0.9134084080984403
20/10/2020SunderlandCrewe,Sunderland,Crewe,20/10/2020,2.03,1.77,4.59,1.77,5.0,5,13,2,1,0,1,1.2,1.2,0.2,0.8,1.2,1.2,0.2,0.8,0.0,1.0,2.0,0.0,0.2,1086.9563113278175,850.6531520722152,0.8536128239818225,0.8991925858647338,1.0121449543736059
20/10/2020WiganPeterboro,Wigan,Peterboro,20/10/2020,1.81,1.99,1.98,3.65,6.0,18,4,0,2,1,0,0.8333333333333334,1.5,1.6666666666666667,0.8333333333333334,1.0,1.8,1.6,0.6,2.5,0.3333333333333333,2.3333333333333335,0.5,0.3333333333333333,1151.927091381496,1127.7802014860758,0.632266632904599,1.038048891504548,1.1183831128152246
20/10/2020BurtonRochdale,Burton,Rochdale,20/10/2020,1.81,1.98,3.18,2.25,6.0,21,23,1,0,1,3,1.3333333333333333,0.6666666666666666,2.3333333333333335,1.8333333333333333,1.4,0.6,2.4,1.6,3.6666666666666665,1.0,1.0,0.6666666666666666,0.6666666666666666,982.9532143556712,936.8542518717102,0.6611267316496332,1.180392944239606,1.1394730007909761
20/10/2020NorthamptonSwindon,Northampton,Swindon,20/10/2020,1.91,1.88,2.3,3.05,6.0,22,17,1,0,2,2,0.8333333333333334,1.3333333333333333,1.8333333333333333,1.8333333333333333,0.6,1.0,1.8,2.0,3.5,0.3333333333333333,0.3333333333333333,0.5,0.5,905.645558760215,836.7886599433349,0.6898299801078375,1.0585153274896113,0.9036835188317219
24/10/2020GillinghamFleetwood Town,Gillingham,Fleetwood Town,24/10/2020,1.98,1.81,2.37,2.92,7.0,12,15,0,0,2,1,1.2857142857142858,1.1428571428571428,1.4285714285714286,1.1428571428571428,1.2,1.0,1.2,1.0,2.857142857142857,1.0,1.3333333333333333,0.2857142857142857,0.5714285714285714,999.6968727171802,960.5652376572792,0.6520839713010892,1.011204879538138,0.9491404829394411
24/10/2020BlackpoolMilton Keynes Dons,Blackpool,Milton Keynes Dons,24/10/2020,1.94,1.84,3.31,2.15,7.0,23,22,0,2,1,3,0.8571428571428571,1.1428571428571428,1.7142857142857142,1.5714285714285714,0.8,1.2,2.2,1.6,1.3333333333333333,0.6666666666666666,1.6666666666666667,0.2857142857142857,0.42857142857142855,970.2997466013064,983.7898309866365,0.5806146807945275,0.9959563720765702,0.9741175847484085
