"GameIndex","HomeTeam","AwayTeam","Date","AvgO25","AvgU25","AvgH","AvgA","AvgD","Played","TG","HtPos","AtPos","HtSGLG","AtSGLG","HtCGLG","AtCGLG","HtASGPG","AtASGPG","HtACGPG","AtACGPG","HtASGP5G","AtASGP5G","HtACGP5G","AtACGP5G","AGTM","HtASGP3G","AtASGP3G","HtACGP3G","AtACGP3G","HtpercentGO","AtpercentGO","FTR","elo_ht","elo_at","win_e_ht","tilt_ht","tilt_at"
"02/09/2022HeidenheimFortuna Dusseldorf","Heidenheim","Fortuna Dusseldorf","02/09/2022",1.81,1.98,2.52,2.72,3.4,6,3,4,5,2,4,2,0,1.66666666666667,2,0.666666666666667,1.16666666666667,1.8,2,0.8,1.2,2.625,2,2.66666666666667,1,1.33333333333333,0.5,0.833333333333333,"H",1066.47232989563,1048.90015225607,0.623423659824626,0.966367830228083,1.05615987246138
"03/09/2022Greuther FurthSt Pauli","Greuther Furth","St Pauli","03/09/2022",1.56,2.39,2.31,2.86,3.6,6,4,18,11,1,2,2,2,1.16666666666667,1.83333333333333,2,1.66666666666667,1,1.6,2,1.6,2.9,1.33333333333333,1.66666666666667,2.33333333333333,1.33333333333333,0.666666666666667,0.833333333333333,"D",1040.15730431359,1028.94437813046,0.614791640306203,1.23293409744718,1.15465447627689
"03/09/2022PaderbornMagdeburg","Paderborn","Magdeburg","03/09/2022",1.26,3.77,1.45,5.74,5.09,6,1,2,16,2,4,2,4,3.33333333333333,1.5,1.33333333333333,2.83333333333333,3,1.6,1.6,3,5,3.33333333333333,1.33333333333333,1.33333333333333,3.66666666666667,0.833333333333333,1,"H",1085.40464140818,896.189911763529,0.816402219503126,1.23399376492457,1.11807752464304
"03/09/2022RegensburgHolstein Kiel","Regensburg","Holstein Kiel","03/09/2022",1.64,2.24,2.37,2.85,3.48,6,0,13,7,0,1,4,0,0.833333333333333,2,1.83333333333333,2,0.6,2,2.2,2,3,0,2,3.66666666666667,2.33333333333333,0.5,0.833333333333333,"D",909.597230058281,1050.94595245988,0.398740280425677,1.00924093373609,1.19054508679342
"03/09/2022HamburgKarlsruhe","Hamburg","Karlsruhe","03/09/2022",1.47,2.63,1.67,4.63,4.1,6,1,4,9,2,2,0,0,1.33333333333333,2.33333333333333,0.5,1.83333333333333,1.2,2.8,0.6,1.2,3,1.66666666666667,3.66666666666667,0.666666666666667,0.666666666666667,0.166666666666667,0.666666666666667,"H",1120.59711823002,992.614168081354,0.757621099472671,1.07710670008157,1.31374195508987
"04/09/2022DarmstadtBielefeld","Darmstadt","Bielefeld","04/09/2022",1.57,2.37,1.65,4.76,4.1,6,2,4,15,2,4,2,1,1.83333333333333,1.16666666666667,1,1.83333333333333,2.2,1.2,0.8,1.8,3,2.66666666666667,1.66666666666667,1,1.33333333333333,0.666666666666667,0.666666666666667,"D",1123.22523001695,1076.84890249048,0.6614843127477,1.24950955413977,1.07827819960675
"04/09/2022Hansa RostockHannover","Hansa Rostock","Hannover","04/09/2022",1.83,1.96,2.55,2.65,3.43,6,1,11,8,0,2,2,1,0.833333333333333,2,1.33333333333333,1.5,1,2.2,1.4,1.4,2,0.666666666666667,2.33333333333333,2,0.333333333333333,0.333333333333333,0.833333333333333,"A",1003.07379995101,1006.20577470285,0.595059955947388,0.920963774959289,1.07669188100302
"04/09/2022SandhausenKaiserslautern","Sandhausen","Kaiserslautern","04/09/2022",1.88,1.9,2.63,2.62,3.34,6,0,14,7,0,4,1,4,1.16666666666667,2.16666666666667,1.5,1.66666666666667,1,2.2,1.6,1.8,1.75,1,2.33333333333333,2,2,0.666666666666667,0.833333333333333,"D",980.013196459258,1005.15144681801,0.56420489389634,1.0142523637135,1.18847114097362
"09/09/2022Holstein KielHamburg","Holstein Kiel","Hamburg","09/09/2022",1.58,2.34,3.61,1.95,3.73,7,5,7,2,0,1,0,0,1.71428571428571,1.28571428571429,1.71428571428571,0.428571428571429,1.6,1.4,1.6,0.4,2.75,1,1.33333333333333,2.33333333333333,0.666666666666667,0.714285714285714,0.142857142857143,"A",1046.89556796062,1130.29227213069,0.480730147999517,1.13101783245375,1.03847505487633
"09/09/2022NurnbergBielefeld","Nurnberg","Bielefeld","09/09/2022",1.73,2.09,2.23,3.09,3.49,7,1,14,15,2,1,4,1,1.14285714285714,1.14285714285714,1.85714285714286,1.71428571428571,0.8,1.4,2,1.4,2.83333333333333,1.33333333333333,2,2.33333333333333,1,0.571428571428571,0.571428571428571,"H",979.586452028052,1083.30827641965,0.451622247273599,1.1356003607154,1.05637684996857
"10/09/2022HannoverBraunschweig","Hannover","Braunschweig","10/09/2022",1.64,2.24,1.73,4.35,3.96,7,2,5,18,1,4,0,2,1.85714285714286,1,1.28571428571429,2.42857142857143,2,1.4,1,2.4,3.25,2.33333333333333,2.33333333333333,0.333333333333333,2.66666666666667,0.714285714285714,0.714285714285714,"D",1030.00817434161,879.293461971468,0.780834479064363,1.04457366770941,1.05238717403078
"10/09/2022KarlsruheHeidenheim","Karlsruhe","Heidenheim","10/09/2022",1.71,2.11,2.35,2.89,3.46,7,0,9,3,0,2,1,1,2,1.71428571428571,1.71428571428571,0.714285714285714,2.4,1.6,0.8,1,2.75,2.66666666666667,1.66666666666667,0.333333333333333,1.33333333333333,0.571428571428571,0.571428571428571,"D",982.919014180681,1081.53537930568,0.458910563931726,1.266623119884,0.974859019883751
"10/09/2022PaderbornRegensburg","Paderborn","Regensburg","10/09/2022",1.43,2.76,1.46,5.87,4.82,7,3,2,13,1,0,0,0,3,0.714285714285714,1.14285714285714,1.57142857142857,3,0,1.2,2.2,2,3.33333333333333,0,1.33333333333333,3.33333333333333,0.714285714285714,0.428571428571429,"H",1092.74855160492,913.647614557537,0.807514568041325,1.19018192395117,0.958778887049283
"10/09/2022Fortuna DusseldorfHansa Rostock","Fortuna Dusseldorf","Hansa Rostock","10/09/2022",1.78,2.02,1.76,4.47,3.7,7,4,8,12,1,0,2,1,1.85714285714286,0.714285714285714,1.28571428571429,1.28571428571429,1.8,0.8,1.4,1.6,3,2.33333333333333,0.666666666666667,1.33333333333333,1,0.857142857142857,0.285714285714286,"H",1033.83710284602,979.271400312252,0.671958798000276,1.06544003836018,0.893491002588913
"11/09/2022KaiserslauternDarmstadt","Kaiserslautern","Darmstadt","11/09/2022",1.63,2.24,3.27,2.08,3.64,7,6,7,5,0,1,0,1,1.85714285714286,1.71428571428571,1.42857142857143,1,1.8,2,1.4,0.8,2.5,2.33333333333333,1.66666666666667,1.66666666666667,1.33333333333333,0.714285714285714,0.571428571428571,"D",1007.71963972278,1116.76585608777,0.444043241375795,1.12904758392493,1.22413025440854
"11/09/2022MagdeburgGreuther Furth","Magdeburg","Greuther Furth","11/09/2022",1.51,2.5,2.88,2.26,3.69,7,3,18,17,0,2,1,2,1.28571428571429,1.28571428571429,2.57142857142857,2,1,1.4,2.8,2,4,1.33333333333333,1.33333333333333,3,2.33333333333333,0.857142857142857,0.714285714285714,"H",888.846001566791,1035.56563727356,0.391351803461397,1.07838118573278,1.24057218871397
"11/09/2022St PauliSandhausen","St Pauli","Sandhausen","11/09/2022",1.71,2.11,1.69,4.74,3.87,7,2,11,14,2,0,2,0,1.85714285714286,1,1.71428571428571,1.28571428571429,1.6,0.8,1.6,1.2,2.58333333333333,1.33333333333333,0.333333333333333,2,1,0.857142857142857,0.571428571428571,"D",1033.53604517049,977.445003554488,0.673891317983652,1.16180762119329,0.96353974552782
"16/09/2022BraunschweigKarlsruhe","Braunschweig","Karlsruhe","16/09/2022",1.71,2.13,3,2.25,3.56,8,3,17,9,1,0,1,0,1,1.75,2.25,1.5,1.6,2.2,2.4,0.6,1.75,2,0.666666666666667,2.33333333333333,0.333333333333333,0.625,0.5,"H",890.526841621483,984.562589629404,0.465464780356378,1.03806094987447,1.2032919638898
