GameIndex,HomeTeam,AwayTeam,Date,AvgO25,AvgU25,AvgA,AvgH,Played,HtPos,AtPos,HtSGLG,AtSGLG,HtCGLG,AtCGLG,HtASGPG,AtASGPG,HtACGPG,AtACGPG,HtASGP5G,AtASGP5G,HtACGP5G,AtACGP5G,AGTM,HtASGP3G,AtASGP3G,HtpercentGO,AtpercentGO,elo_ht,elo_at,win_e_ht,tilt_ht,tilt_at
29/11/2020BoavistaBelenenses,Boavista,Belenenses,29/11/2020,2.32,1.58,3.61,2.12,7.0,15,13,1,0,3,0,1.4285714285714286,0.42857142857142855,2.142857142857143,0.7142857142857143,1.4,0.2,1.4,0.6,1.25,2.0,0.3333333333333333,0.7142857142857143,0.14285714285714285,965.3534875294628,946.0747138862619,0.6257272897415094,0.9701131845386828,0.7919295437800222
29/11/2020Sp BragaFarense,Sp Braga,Farense,29/11/2020,1.75,2.04,8.43,1.36,7.0,4,16,3,3,2,1,1.7142857142857142,1.2857142857142858,1.0,1.7142857142857142,2.2,1.8,0.6,1.8,0.0,1.6666666666666667,1.3333333333333333,0.5714285714285714,0.42857142857142855,1179.3530792230208,959.4020810096295,0.8414547390383008,1.1474897864990667,1.037752234945158
30/11/2020MaritimoBenfica,Maritimo,Benfica,30/11/2020,1.65,2.2,1.34,8.5,7.0,15,4,1,2,2,3,1.1428571428571428,2.4285714285714284,1.5714285714285714,1.2857142857142858,1.2,2.0,1.6,1.6,3.25,0.6666666666666666,1.3333333333333333,0.7142857142857143,0.7142857142857143,970.0985212035235,1242.2532510569622,0.23799632092623582,0.9059873568983474,1.3292329099683473
01/12/2020MoreirensePacos Ferreira,Moreirense,Pacos Ferreira,01/12/2020,2.22,1.65,2.08,3.62,7.0,13,6,1,2,2,0,0.8571428571428571,1.2857142857142858,1.1428571428571428,1.1428571428571428,0.8,1.6,1.2,1.0,2.3333333333333335,1.0,2.0,0.2857142857142857,0.2857142857142857,1017.6863339622935,1038.8742258344005,0.5697877131881688,0.9304920679176508,1.0728763509727006
05/12/2020GuimaraesPortimonense,Guimaraes,Portimonense,05/12/2020,2.32,1.59,3.95,1.9,8.0,6,17,2,1,0,0,0.75,0.75,0.875,1.375,1.0,1.0,1.2,1.4,3.1666666666666665,1.3333333333333333,1.0,0.25,0.375,1073.485846762986,934.0423322689758,0.769529033243176,0.9150497709401164,0.9091329569085373
05/12/2020MoreirenseGil Vicente,Moreirense,Gil Vicente,05/12/2020,2.3,1.6,2.47,2.93,8.0,13,12,0,2,1,0,0.75,0.875,1.125,1.125,0.6,1.0,1.2,1.6,4.5,0.3333333333333333,1.3333333333333333,0.25,0.375,994.8948254347667,984.3433701490234,0.6138895246043585,0.902608941689074,0.9908932495846637
05/12/2020FamalicaoSp Lisbon,Famalicao,Sp Lisbon,05/12/2020,1.64,2.22,1.55,5.47,8.0,10,1,0,2,2,1,1.375,2.625,2.0,0.625,1.4,3.0,1.8,0.6,3.5,0.6666666666666666,3.3333333333333335,0.625,0.75,1040.6257008294374,1227.6256797545461,0.337712229703157,1.2334283223861602,1.0886299749997712
05/12/2020PortoTondela,Porto,Tondela,05/12/2020,1.5,2.53,14.32,1.18,8.0,4,14,1,0,0,2,2.375,0.75,1.25,1.75,1.8,0.8,1.2,1.4,2.125,2.0,0.6666666666666666,0.75,0.375,1276.7169157092546,946.6999548185072,0.909098977755033,1.2848256159227978,0.9582559861352329
06/12/2020NacionalSanta Clara,Nacional,Santa Clara,06/12/2020,2.23,1.63,2.64,2.7,8.0,7,8,0,0,1,1,1.0,0.875,1.0,1.0,0.8,0.8,1.0,1.6,2.5,0.6666666666666666,0.6666666666666666,0.375,0.375,878.2984218326557,1004.3043746402668,0.4200918916464775,1.0483826471541653,0.9259350694408804
06/12/2020Rio AveBoavista,Rio Ave,Boavista,06/12/2020,1.99,1.83,4.09,1.92,8.0,9,16,0,0,2,0,0.625,1.25,0.875,1.875,0.6,1.2,1.0,1.2,2.125,0.6666666666666666,1.3333333333333333,0.125,0.625,1083.510217357145,960.3243959398023,0.7525142598158343,0.8663076726965914,0.9216075253117486
