"GameIndex","HomeTeam","AwayTeam","Date","AvgO25","AvgU25","AvgH","AvgA","AvgD","Played","TG","HtPos","AtPos","HtSGLG","AtSGLG","HtCGLG","AtCGLG","HtASGPG","AtASGPG","HtACGPG","AtACGPG","HtASGP5G","AtASGP5G","HtACGP5G","AtACGP5G","AGTM","HtASGP3G","AtASGP3G","HtACGP3G","AtACGP3G","HtpercentGO","AtpercentGO","FTR","elo_ht","elo_at","win_e_ht","tilt_ht","tilt_at"
"26/09/2018CagliariSampdoria","Cagliari","Sampdoria","26/09/2018",1.85,1.94,2.57,2.79,3.31,5,0,16,9,0,0,2,1,0.8,1.8,1.4,0.6,0.8,1.8,1.4,0.6,3.5,0.666666666666667,2,1,0.666666666666667,0.2,0.4,"D",948.497489276091,986.345586216004,0.546138671766576,0.965140250314016,1.07399136452879
"26/09/2018GenoaChievo","Genoa","Chievo","26/09/2018",2.16,1.68,1.78,5.07,3.45,4.5,2,11,19,1,0,4,2,1.75,1,2.5,2.6,1.75,1,2.5,2.6,1.5,1.66666666666667,0.666666666666667,3,1.33333333333333,0.75,0.6,"H",928.923075543015,908.854704955321,0.626791191976977,0.99603336193397,1.04652546322624
"26/09/2018JuventusBologna","Juventus","Bologna","26/09/2018",1.54,2.44,1.16,18.81,7.65,5,2,1,18,2,2,0,0,2.2,0.4,0.8,1,2.2,0.4,0.8,1,3.25,2,0.666666666666667,0.666666666666667,1.33333333333333,0.6,0.2,"H",1340.1825619455,873.145391230191,0.956538045921111,1.06725650279083,0.832762896947858
"26/09/2018NapoliParma","Napoli","Parma","26/09/2018",1.52,2.46,1.2,15.22,6.68,5,3,2,10,3,2,1,0,1.8,1.2,1.4,1,1.8,1.2,1.4,1,0,1.33333333333333,1.33333333333333,1.33333333333333,0.666666666666667,0.8,0.4,"H",1282.42161005657,1013.25393162679,0.875708779219901,1.10649390278876,0.963168944369417
"26/09/2018RomaFrosinone","Roma","Frosinone","26/09/2018",1.42,2.76,1.2,14.48,7.01,5,4,14,20,0,0,2,2,1.4,0,1.8,2.4,1.4,0,1.8,2.4,0,1,0,2,2.66666666666667,0.6,0.4,"H",1143.7292533279,939.599162249735,0.828923876980592,1.04817098638997,0.98118986706226
"26/09/2018UdineseLazio","Udinese","Lazio","26/09/2018",1.81,1.99,4.09,1.89,3.64,5,3,8,6,2,4,0,1,1.2,1.4,0.8,1,1.2,1.4,0.8,1,2.5,1,2,0.666666666666667,0.333333333333333,0.2,0.4,"A",945.308150063756,1126.84846566712,0.3447770506841,0.993154941280309,1.29274778268518
"27/09/2018EmpoliMilan","Empoli","Milan","27/09/2018",1.73,2.08,4.92,1.7,3.88,4.5,2,17,16,1,2,3,2,0.8,1.75,1.2,1.75,0.8,1.75,1.2,1.75,4,0.333333333333333,1.66666666666667,1.33333333333333,1.33333333333333,0.4,0.75,"D",860.982036599462,1121.30675999007,0.250565676603791,0.957842642464126,1.07630275923596
"27/09/2018SpalSassuolo","Spal","Sassuolo","27/09/2018",2.08,1.73,2.61,2.82,3.2,5,2,7,5,0,3,3,1,0.8,2.4,0.8,1.6,0.8,2.4,0.8,1.6,1.5,0.666666666666667,3,1.33333333333333,2,0.2,0.8,"A",1009.29449619827,1042.97721817415,0.552075268324383,0.883730658938643,1.10277333007601
"29/09/2018InterCagliari","Inter","Cagliari","29/09/2018",1.59,2.33,1.33,9.49,5.24,6,2,6,16,2,0,1,0,1.33333333333333,0.666666666666667,0.833333333333333,1.16666666666667,1.6,0.8,0.8,1,4.25,1,0.333333333333333,0.666666666666667,1,0.5,0.166666666666667,"H",1108.9590147747,946.651942230775,0.792040168265047,0.998039665454044,0.916883237798315
"29/09/2018JuventusNapoli","Juventus","Napoli","29/09/2018",1.96,1.84,1.81,4.7,3.56,6,4,1,2,2,3,0,0,2.16666666666667,2,0.666666666666667,1.16666666666667,2,2,0.4,1.2,1.75,2,2.33333333333333,0.333333333333333,0.333333333333333,0.5,0.833333333333333,"H",1341.92104038899,1287.39325942837,0.671910578060041,1.06192655729398,1.1134635749571
"29/09/2018RomaLazio","Roma","Lazio","29/09/2018",1.61,2.28,2.34,2.97,3.56,6,4,10,4,4,2,0,1,1.83333333333333,1.5,1.5,1,2,1.6,1.8,0.8,2.25,2,2.33333333333333,1.33333333333333,0.666666666666667,0.666666666666667,0.5,"H",1150.57229854,1140.63954688284,0.61304505902024,1.07729609603448,1.28852392773991
"30/09/2018BolognaUdinese","Bologna","Udinese","30/09/2018",2.42,1.54,2.59,3.02,3.02,6,3,18,11,0,1,2,2,0.333333333333333,1.16666666666667,1.16666666666667,1,0.4,1,1.2,0.8,2.25,0.666666666666667,1.33333333333333,1,1,0.166666666666667,0.333333333333333,"H",871.406912786707,931.517068848028,0.51422872348412,0.828604027134538,0.989909959957321
"30/09/2018ChievoTorino","Chievo","Torino","30/09/2018",2.12,1.7,3.81,2.07,3.28,6,1,19,15,0,0,2,0,0.833333333333333,0.833333333333333,2.5,1.16666666666667,0.6,1,2.4,1.2,2.25,0.666666666666667,0.666666666666667,2,1.33333333333333,0.5,0.333333333333333,"A",893.926351050166,1054.28379389737,0.372819730078562,1.03435848746269,0.985885652411742
"30/09/2018FiorentinaAtalanta","Fiorentina","Atalanta","30/09/2018",1.9,1.89,2.27,3.19,3.39,6,2,7,13,1,0,2,0,2,1.5,0.833333333333333,1.33333333333333,1.2,1,0.8,1.6,1,1.66666666666667,0.666666666666667,1,1.33333333333333,0.5,0.5,"H",1065.28073303097,1065.08983941612,0.599660638133614,1.08084607252233,0.991755498281455
"30/09/2018FrosinoneGenoa","Frosinone","Genoa","30/09/2018",2.18,1.67,3.4,2.26,3.2,5.5,3,20,8,0,2,4,0,0,1.8,2.66666666666667,2,0,1.8,2.4,2,0,0,1.33333333333333,3.66666666666667,1.33333333333333,0.5,0.6,"A",932.756117037636,943.851429448171,0.583967685111233,1.00845379902693,0.984453410752489
