"GameIndex","HomeTeam","AwayTeam","Date","AvgO25","AvgU25","AvgH","AvgA","AvgD","Played","TG","HtPos","AtPos","HtSGLG","AtSGLG","HtCGLG","AtCGLG","HtASGPG","AtASGPG","HtACGPG","AtACGPG","HtASGP5G","AtASGP5G","HtACGP5G","AtACGP5G","AGTM","HtASGP3G","AtASGP3G","HtACGP3G","AtACGP3G","HtpercentGO","AtpercentGO","FTR","elo_ht","elo_at","win_e_ht","tilt_ht","tilt_at"
"17/10/2020WycombeMillwall","Wycombe","Millwall","17/10/2020",2.1,1.73,4.91,1.76,3.54,4,3,24,11,0,1,2,2,0,0.75,2.5,0.75,0,0.75,2.5,0.75,0,0,1,3,1,0.25,0.25,"A",922.504379737136,1018.35086406591,0.462872361837579,0.97893144282432,0.873209347498138
"18/10/2020PrestonCardiff","Preston","Cardiff","18/10/2020",2.13,1.71,2.23,3.3,3.3,4,1,18,19,4,0,2,0,1.5,0.75,1.5,1,1.5,0.75,1.5,1,2.16666666666667,2,1,1.66666666666667,0.666666666666667,0.5,0.25,"A",987.876645885256,1045.47867971176,0.517834443143187,0.933880209140601,0.960475268068263
"20/10/2020Bristol CityMiddlesbrough","Bristol City","Middlesbrough","20/10/2020",2.12,1.72,2.38,3.11,3.22,5,1,1,17,2,0,2,0,2,0.8,0.8,0.8,2,0.8,0.8,0.8,2.83333333333333,2,1,1,0.666666666666667,0.6,0.2,"A",1026.0946527571,961.645283374082,0.684375377476542,1.03789398943328,0.904762194562452
"20/10/2020CoventrySwansea","Coventry","Swansea","20/10/2020",2.1,1.73,3.41,2.17,3.36,5,2,20,4,0,1,2,2,1,1.2,1.8,0.6,1,1.2,1.8,0.6,0,0.333333333333333,1.66666666666667,1.66666666666667,1,0.6,0.4,"D",964.728855094354,1057.52353534637,0.467242920321373,1.00861955522899,0.999064231970895
"20/10/2020HuddersfieldDerby","Huddersfield","Derby","20/10/2020",2.38,1.58,2.42,3.16,3.1,5,1,14,22,2,0,1,1,0.8,0.4,1.2,1.8,0.8,0.4,1.2,1.8,2,1.33333333333333,0.333333333333333,0.666666666666667,1.66666666666667,0.4,0.4,"H",979.068334221314,967.928176862503,0.614692390053794,0.968396901159625,1.08262538373155
"20/10/2020MillwallLuton","Millwall","Luton","20/10/2020",2.36,1.59,2.07,3.88,3.22,5,2,7,6,2,0,1,2,1,1,0.8,0.8,1,1,0.8,0.8,3,1.33333333333333,0.666666666666667,1.33333333333333,1,0.4,0.2,"H",1036.86575943655,998.454967029277,0.651141988240367,0.890840199796132,0.977678581183481
"20/10/2020NorwichBirmingham","Norwich","Birmingham","20/10/2020",2.16,1.69,1.71,5.21,3.64,5,1,13,16,2,0,1,1,1,0.6,1,0.6,1,0.6,1,0.6,2.66666666666667,0.666666666666667,0.666666666666667,1,1,0.4,0,"H",1122.25923895917,895.934078353709,0.846288701065144,1.21223448235089,0.961691329211933
"20/10/2020Nott'm ForestRotherham","Nott'm Forest","Rotherham","20/10/2020",2.16,1.7,1.86,4.32,3.54,5,2,21,18,1,1,0,2,0.4,0.8,1.4,1,0.4,0.8,1.4,1,2.5,0.666666666666667,1,1,1.33333333333333,0.2,0.2,"D",941.634394389494,853.091051503925,0.713541841906802,0.890464535940171,1.15334366378201
"20/10/2020ReadingWycombe","Reading","Wycombe","20/10/2020",1.94,1.86,1.48,6.95,4.31,5,1,2,24,0,1,0,2,1.4,0.2,0.2,2.4,1.4,0.2,0.2,2.4,0,1,0.333333333333333,0.333333333333333,2,0.2,0.4,"H",1030.95612728825,903.989484366499,0.756545183638151,0.9597053875786,0.998696915706337
"21/10/2020CardiffBournemouth","Cardiff","Bournemouth","21/10/2020",2.15,1.7,3.14,2.37,3.2,5,2,15,3,1,0,0,0,0.8,1.6,0.8,0.8,0.8,1.6,0.8,0.8,0,0.666666666666667,1.33333333333333,0.666666666666667,0.333333333333333,0.2,0.4,"D",1066.1920612419,1051.93110096861,0.618938540513251,0.933867527623946,0.96722216214656
"21/10/2020QPRPreston","QPR","Preston","21/10/2020",2.07,1.75,2.61,2.77,3.24,5,2,16,20,0,0,0,1,1.2,1.2,1,1.4,1.2,1.2,1,1.4,2.625,0.666666666666667,1.33333333333333,0.666666666666667,1.33333333333333,0.2,0.4,"A",961.297561300625,967.163264355123,0.591262443762253,1.11738706225342,0.908009223143352
"21/10/2020Sheffield WedsBrentford","Sheffield Weds","Brentford","21/10/2020",2.05,1.77,3.45,2.14,3.37,5,3,11,14,1,2,0,0,0.8,1.6,0.6,1.2,0.8,1.6,0.6,1.2,2.75,0.666666666666667,1.66666666666667,1,1.66666666666667,0,0.4,"A",938.426852186923,1072.80639393573,0.408396485085074,1.04524236310781,1.10941831191397
"21/10/2020StokeBarnsley","Stoke","Barnsley","21/10/2020",2.21,1.67,2,3.96,3.32,5,4,12,23,2,2,0,2,0.8,0.6,0.6,1.4,0.8,0.6,0.6,1.4,5,1.33333333333333,1,0.333333333333333,1.33333333333333,0,0.4,"D",1040.82860614057,935.827930800264,0.732508079301295,0.981572251583043,0.86036174865913
"21/10/2020WatfordBlackburn","Watford","Blackburn","21/10/2020",2.15,1.7,2.09,3.6,3.36,5,4,6,13,1,0,0,1,0.6,2.2,0.2,0.8,0.6,2.2,0.2,0.8,0,0.666666666666667,1.33333333333333,0.333333333333333,0.333333333333333,0,0.6,"H",1035.36801560537,980.990569162786,0.671719819973361,0.844302551674959,1.19670626472608
"23/10/2020Nott'm ForestDerby","Nott'm Forest","Derby","23/10/2020",2.31,1.62,2.01,4.03,3.27,6,2,21,23,1,0,1,1,0.5,0.333333333333333,1.33333333333333,1.66666666666667,0.6,0.4,1.2,1.6,1.625,1,0.333333333333333,1,0.666666666666667,0.166666666666667,0.333333333333333,"D",933.092718694821,952.515875592759,0.572276048856678,0.880623079422138,1.04914680351584
"24/10/2020WatfordBournemouth","Watford","Bournemouth","24/10/2020",2.21,1.67,2.34,3.17,3.22,6,2,3,4,3,1,1,1,1,1.5,0.333333333333333,0.833333333333333,1,1.2,0.4,0.6,0,1.33333333333333,1.33333333333333,0.666666666666667,0.666666666666667,0.166666666666667,0.333333333333333,"D",1048.49922044832,1056.68864043169,0.588025876773117,0.868937579687506,0.96169368159806
"24/10/2020Bristol CitySwansea","Bristol City","Swansea","24/10/2020",2.14,1.71,2.63,2.72,3.26,6,2,2,6,0,1,1,1,1.66666666666667,1.16666666666667,0.833333333333333,0.666666666666667,1.6,1.2,0.8,0.8,1,1.33333333333333,1.33333333333333,1.33333333333333,1.33333333333333,0.5,0.333333333333333,"D",998.719639180836,1056.21324755938,0.517990386795378,1.00810454603907,0.988769184635206
"24/10/2020CardiffMiddlesbrough","Cardiff","Middlesbrough","24/10/2020",2.32,1.61,2.38,3.11,3.2,6,2,13,10,1,1,1,0,0.833333333333333,0.833333333333333,0.833333333333333,0.666666666666667,1,1,0.6,0.6,1.75,0.666666666666667,1,0.333333333333333,0.333333333333333,0.166666666666667,0.166666666666667,"D",1061.43452177882,989.020296950342,0.694194315991259,0.928529696602904,0.87879387558716
"24/10/2020CoventryBlackburn","Coventry","Blackburn","24/10/2020",1.94,1.87,3.17,2.26,3.37,6,4,20,15,1,1,1,3,1,2,1.66666666666667,1.16666666666667,1,2,1.6,0.8,0,0.666666666666667,0.333333333333333,2,1.33333333333333,0.5,0.666666666666667,"A",966.039142881349,967.859364319834,0.596878098753909,0.998226043247989,1.23162371498824
"24/10/2020HuddersfieldPreston","Huddersfield","Preston","24/10/2020",2.18,1.68,2.83,2.55,3.23,6,3,9,16,1,2,0,0,0.833333333333333,1.33333333333333,1,1.16666666666667,1,1.6,1,1.2,3.25,1.33333333333333,2,0.666666666666667,1,0.333333333333333,0.333333333333333,"A",994.480635491058,990.81376193564,0.604454408011611,0.938450666918956,0.89840656325957
