"GameIndex","HomeTeam","AwayTeam","Date","AvgO25","AvgU25","AvgH","AvgA","AvgD","Played","TG","HtPos","AtPos","HtSGLG","AtSGLG","HtCGLG","AtCGLG","HtASGPG","AtASGPG","HtACGPG","AtACGPG","HtASGP5G","AtASGP5G","HtACGP5G","AtACGP5G","AGTM","HtASGP3G","AtASGP3G","HtACGP3G","AtACGP3G","HtpercentGO","AtpercentGO","FTR","elo_ht","elo_at","win_e_ht","tilt_ht","tilt_at"
"22/09/2021CremonesePerugia","Cremonese","Perugia","22/09/2021",2.02,1.78,1.9,4.13,3.36,4,3,5,14,2,1,1,1,1.75,1,0.5,1,1.75,1,0.5,1,3,1.33333333333333,1,0.666666666666667,1.33333333333333,0.5,0.25,"A",1074.67850908818,938.090446147029,0.766600942130847,0.964703529641084,0.925594192543118
"25/09/2021AscoliBrescia","Ascoli","Brescia","25/09/2021",2.02,1.79,2.8,2.55,3.14,5,5,2,3,3,2,1,2,1.6,2.8,1,1.2,1.6,2.8,1,1.2,1.25,1.33333333333333,2.33333333333333,1,1.66666666666667,0.4,0.8,"A",1081.10958074643,1136.26053917875,0.521356570723507,1.00495001844491,1.33244051132774
"25/09/2021CittadellaLecce","Cittadella","Lecce","25/09/2021",2.01,1.8,2.69,2.7,3.07,5,3,8,10,1,3,4,0,1.4,1.4,1.6,1.2,1.4,1.4,1.6,1.2,3.75,0.666666666666667,2,2,0.666666666666667,0.4,0.6,"A",1050.91174331668,1105.67011097206,0.521920365659655,0.905340691760072,1.1965658948902
"25/09/2021ComoBenevento","Como","Benevento","25/09/2021",2.1,1.73,3.39,2.24,3.09,5,2,17,4,0,4,2,1,0.6,2,1.6,1,0.6,2,1.6,1,0,0,2,1.66666666666667,0.333333333333333,0.2,0.4,"D",954.263502783158,1187.6533495344,0.280789804888729,0.965473045747014,1.13584132882751
"25/09/2021MonzaPordenone","Monza","Pordenone","25/09/2021",2.09,1.73,1.74,4.87,3.49,5,4,14,18,1,1,2,1,0.8,0.2,0.8,2.4,0.8,0.2,0.8,2.4,2,1,0.333333333333333,1.33333333333333,2,0.2,0.4,"H",1066.12259080265,905.753887584322,0.790196262254473,0.875849991511911,0.94911020264704
"25/09/2021RegginaFrosinone","Reggina","Frosinone","25/09/2021",2.14,1.7,2.4,3,3.16,5,0,7,5,1,2,1,2,1.4,1.6,1,0.8,1.4,1.6,1,0.8,3,1.33333333333333,1.33333333333333,1,0.666666666666667,0.4,0.4,"D",1064.97966915263,1049.97643501685,0.619945834836257,0.970612395369154,0.891522640693216
"25/09/2021CosenzaCrotone","Cosenza","Crotone","25/09/2021",1.98,1.82,3.4,2.19,3.15,5,1,13,16,2,0,0,3,1.2,1.4,1.6,2.4,1.2,1.4,1.6,2.4,0.75,1.66666666666667,1,0.666666666666667,2,0.4,0.8,"H",940.819914887635,1063.331783964,0.424999529947431,0.961481361281404,1.14874413568254
"26/09/2021PerugiaAlessandria","Perugia","Alessandria","26/09/2021",2.08,1.74,1.76,4.94,3.37,5,2,12,20,3,1,0,3,1.4,1.4,0.8,3,1.4,1.4,0.8,3,0,1.33333333333333,1.33333333333333,0.333333333333333,3,0.4,0.8,"D",968.754482305485,933.447905299452,0.647072003963389,0.941509756548186,1.12567287958323
"26/09/2021ParmaPisa","Parma","Pisa","26/09/2021",1.99,1.81,2.25,3.25,3.17,5,2,14,1,1,2,3,1,1.8,2.4,1.4,0.6,1.8,2.4,1.4,0.6,0,2,3,1.66666666666667,1,0.8,0.6,"D",1079.42717857241,1069.12859798602,0.613544459164697,0.982751029487652,1.20183696971724
"26/09/2021TernanaSpal","Ternana","Spal","26/09/2021",2.03,1.77,2.65,2.7,3.12,5,1,15,13,3,3,1,2,1.4,2,2.2,1.2,1.4,2,2.2,1.2,3.5,1.66666666666667,1.66666666666667,2,1.66666666666667,0.6,0.6,"H",891.548225341012,1027.45395761744,0.406275409447318,1.31632289449264,1.02661310360346
