GameIndex,HomeTeam,AwayTeam,Date,AvgO25,AvgU25,AvgA,AvgH,Played,HtPos,AtPos,HtSGLG,AtSGLG,HtCGLG,AtCGLG,HtASGPG,AtASGPG,HtACGPG,AtACGPG,HtASGP5G,AtASGP5G,HtACGP5G,AtACGP5G,AGTM,HtASGP3G,AtASGP3G,HtpercentGO,AtpercentGO,elo_ht,elo_at,win_e_ht,tilt_ht,tilt_at
04/09/2022Man UnitedArsenal,Man United,Arsenal,04/09/2022,1.7,2.18,2.67,2.61,5.0,8,1,1,2,0,1,1.0,2.6,1.4,0.8,1.0,2.6,1.4,0.8,2.5833333333333335,1.3333333333333333,2.3333333333333335,0.6,0.8,1115.7885630473809,1212.244781473253,0.4619998592350417,1.0711763271503125,1.169525220191483
16/09/2022Aston VillaSouthampton,Aston Villa,Southampton,16/09/2022,1.84,1.99,3.53,2.1,6.0,17,12,1,0,1,1,0.8333333333333334,1.1666666666666667,1.6666666666666667,1.6666666666666667,1.0,1.2,1.6,1.2,3.1666666666666665,0.6666666666666666,0.6666666666666666,0.5,0.6666666666666666,984.8184071682324,972.7258781906373,0.6159901059620488,1.009238890885594,1.1467426776413876
16/09/2022Nott'm ForestFulham,Nott'm Forest,Fulham,16/09/2022,1.88,1.94,2.57,2.81,6.0,19,9,2,1,3,2,0.6666666666666666,1.5,2.3333333333333335,1.5,0.8,1.4,2.4,1.4,0.0,0.6666666666666666,1.3333333333333333,0.3333333333333333,0.8333333333333334,967.4690771038968,958.6643992859371,0.611503422320689,1.0060503628590993,0.9023023931476275
17/09/2022WolvesMan City,Wolves,Man City,17/09/2022,1.58,2.39,1.34,9.25,6.0,15,2,1,1,0,1,0.5,3.3333333333333335,0.6666666666666666,1.0,0.4,3.6,0.4,1.2,3.5,0.6666666666666666,3.6666666666666665,0.16666666666666666,0.6666666666666666,996.3708496720809,1345.8508966554677,0.1667529953105415,0.7751885319772702,1.5055338888729348
17/09/2022NewcastleBournemouth,Newcastle,Bournemouth,17/09/2022,1.82,2.01,7.39,1.47,6.0,11,14,0,3,0,2,1.1666666666666667,0.8333333333333334,1.0,3.0,1.0,0.6,1.2,3.6,3.3333333333333335,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,1120.6977138309576,955.1506773287936,0.7950954219753806,0.9261320794760414,1.2294962745124154
17/09/2022TottenhamLeicester,Tottenham,Leicester,17/09/2022,1.59,2.39,6.7,1.49,6.0,3,20,2,2,1,5,2.0,1.3333333333333333,0.8333333333333334,2.6666666666666665,1.6,1.2,0.8,2.8,4.166666666666667,1.6666666666666667,1.0,0.5,0.8333333333333334,1224.0276921055724,989.0022635962993,0.8526913394064823,1.1292860341105366,1.2895722548528323
18/09/2022BrentfordArsenal,Brentford,Arsenal,18/09/2022,1.68,2.21,1.81,4.3,6.0,9,3,5,1,2,3,2.5,2.3333333333333335,1.5,1.1666666666666667,2.6,2.4,1.4,1.4,2.5,2.3333333333333335,1.6666666666666667,0.6666666666666666,0.8333333333333334,1042.7935861926615,1190.7247758426547,0.3896917800840853,1.1999572385869242,1.1857332086115306
18/09/2022EvertonWest Ham,Everton,West Ham,18/09/2022,2.03,1.8,2.5,2.95,6.0,17,18,0,1,0,2,0.6666666666666666,0.5,1.0,1.3333333333333333,0.8,0.6,1.0,1.2,2.1666666666666665,0.6666666666666666,1.0,0.16666666666666666,0.16666666666666666,990.1131902208385,1030.204042413357,0.5429367122833743,0.9672892882361375,0.9784093582769147
01/10/2022ArsenalTottenham,Arsenal,Tottenham,01/10/2022,1.71,2.16,3.48,2.08,7.0,1,3,3,6,0,2,2.4285714285714284,2.5714285714285716,1.0,1.0,2.2,2.4,1.0,0.8,2.8333333333333335,2.0,3.0,0.8571428571428571,0.5714285714285714,1206.3124470460182,1229.9200385293132,0.566370056915541,1.176448329969992,1.1968938806680471
01/10/2022BournemouthBrentford,Bournemouth,Brentford,01/10/2022,1.99,1.84,2.21,3.36,7.0,12,9,1,0,1,3,0.8571428571428571,2.142857142857143,2.7142857142857144,1.7142857142857142,0.8,1.8,3.0,2.0,0.0,1.3333333333333333,2.0,0.5714285714285714,0.7142857142857143,966.9544942078088,1027.205914989298,0.5140256526884216,1.211211844627758,1.1905609787416243
