GameIndex,HomeTeam,AwayTeam,Date,AvgO25,AvgU25,AvgA,AvgH,Played,HtPos,AtPos,HtSGLG,AtSGLG,HtCGLG,AtCGLG,HtASGPG,AtASGPG,HtACGPG,AtACGPG,HtASGP5G,AtASGP5G,HtACGP5G,AtACGP5G,AGTM,HtASGP3G,AtASGP3G,HtpercentGO,AtpercentGO,elo_ht,elo_at,win_e_ht,tilt_ht,tilt_at,OvUn25
24/10/2020LorientMarseille,Lorient,Marseille,24/10/2020,2.08,1.75,2.46,2.96,7.0,17,7,3,3,1,1,1.7142857142857142,1.4285714285714286,2.0,1.1428571428571428,1.8,1.2,2.2,1.2,3.5,1.6666666666666667,1.6666666666666667,0.7142857142857143,0.2857142857142857,912.6291777150153,1153.4744032447106,0.27220495690236807,1.2936085645058866,1.0097651709737863,0
24/10/2020Paris SGDijon,Paris SG,Dijon,24/10/2020,1.16,4.97,34.44,1.05,7.0,2,20,4,1,0,1,2.2857142857142856,0.5714285714285714,0.42857142857142855,2.0,3.2,0.6,0.2,1.8,4.125,4.0,1.0,0.42857142857142855,0.42857142857142855,1262.199129097717,921.4298355829433,0.9140860209490463,1.399709898236528,1.0414731226501845,1
25/10/2020BordeauxNimes,Bordeaux,Nimes,25/10/2020,2.08,1.74,3.98,1.95,7.0,12,16,1,0,3,4,1.0,1.2857142857142858,0.7142857142857143,1.5714285714285714,1.0,0.8,1.0,1.8,5.0,1.3333333333333333,0.6666666666666666,0.42857142857142855,0.5714285714285714,996.903081735668,1014.6481991857361,0.5746388745069845,0.9798371416407169,1.157357552175749,0
25/10/2020BrestStrasbourg,Brest,Strasbourg,25/10/2020,1.86,1.95,3.09,2.23,7.0,13,18,1,2,3,3,1.5714285714285714,0.8571428571428571,2.142857142857143,2.2857142857142856,1.8,1.0,1.6,2.2,5.0,1.3333333333333333,1.3333333333333333,0.7142857142857143,0.5714285714285714,991.4384488644354,927.1124455596043,0.6842219223711773,1.1834090104372357,1.0288622394885047,1
25/10/2020MetzSt Etienne,Metz,St Etienne,25/10/2020,2.22,1.66,3.06,2.38,7.0,14,11,1,1,1,3,1.0,1.2857142857142858,1.0,1.4285714285714286,1.4,1.0,1.0,2.0,2.6666666666666665,1.6666666666666667,0.3333333333333333,0.2857142857142857,0.42857142857142855,993.6624513335009,986.1645442474019,0.6097148621208361,0.9461409790294295,1.0831082925604876,0
25/10/2020MontpellierReims,Montpellier,Reims,25/10/2020,2.34,1.59,3.72,2.08,7.0,8,19,1,1,1,3,1.8571428571428572,0.8571428571428571,1.2857142857142858,1.8571428571428572,1.8,0.8,1.2,2.0,2.6666666666666665,1.0,1.0,0.7142857142857143,0.5714285714285714,1069.3548437180143,999.6919220991297,0.6908218661521826,0.9877269562691963,0.8467949967269525,1
25/10/2020NiceLille,Nice,Lille,25/10/2020,2.12,1.72,2.21,3.33,7.0,5,2,3,4,1,0,1.4285714285714286,1.8571428571428572,1.2857142857142858,0.2857142857142857,1.2,2.2,1.6,0.2,2.5714285714285716,1.6666666666666667,3.0,0.7142857142857143,0.2857142857142857,1066.3065383091237,1192.6522159380079,0.41961555010637164,0.9899316731539287,1.0141839205240182,0
25/10/2020LyonMonaco,Lyon,Monaco,25/10/2020,1.58,2.38,4.57,1.68,7.0,10,9,3,1,2,1,1.4285714285714286,1.4285714285714286,1.0,1.2857142857142858,1.2,1.4,1.2,1.4,3.5714285714285716,1.6666666666666667,1.3333333333333333,0.42857142857142855,0.5714285714285714,1097.2071232808357,1102.5970910133492,0.5919241029474015,1.0751568902879385,1.1785131254242702,1
31/10/2020RennesBrest,Rennes,Brest,31/10/2020,1.76,2.06,3.69,1.99,8.0,3,14,1,0,2,3,2.0,1.375,1.25,2.25,1.8,1.4,1.2,2.2,0.0,1.3333333333333333,0.6666666666666666,0.75,0.75,1102.0923022589213,964.0695719695883,0.7680753123306984,0.9979106248659745,1.1825554051616616,1
31/10/2020NantesParis SG,Nantes,Paris SG,31/10/2020,1.54,2.47,1.41,7.27,7.5,15,1,3,4,1,0,1.2857142857142858,2.5,1.4285714285714286,0.375,1.4,3.8,1.8,0.2,2.625,1.3333333333333333,4.666666666666667,0.7142857142857143,0.5,1015.3065267271156,1265.6356882597552,0.2615248589810153,0.8933976975574447,1.4065386755897678,1
