GameIndex,HomeTeam,AwayTeam,Date,AvgO25,AvgU25,AvgA,AvgH,Played,HtPos,AtPos,HtSGLG,AtSGLG,HtCGLG,AtCGLG,HtASGPG,AtASGPG,HtACGPG,AtACGPG,HtASGP5G,AtASGP5G,HtACGP5G,AtACGP5G,AGTM,HtASGP3G,AtASGP3G,HtpercentGO,AtpercentGO,elo_ht,elo_at,win_e_ht,tilt_ht,tilt_at,OvUn25
03/10/2021MainzUnion Berlin,Mainz,Union Berlin,03/10/2021,2.08,1.77,3.71,2.09,6.0,8,10,0,1,1,0,1.0,1.3333333333333333,0.5,1.3333333333333333,1.0,1.4,0.6,1.4,3.0,0.6666666666666666,1.0,0.16666666666666666,0.5,1076.864925775615,1080.0361324829355,0.5950055712351009,0.8673347618462974,0.947093122595229,1
03/10/2021Bayern MunichEin Frankfurt,Bayern Munich,Ein Frankfurt,03/10/2021,1.19,4.67,14.57,1.17,6.0,1,14,3,1,1,1,3.8333333333333335,1.0,0.8333333333333334,1.5,4.4,0.8,0.8,0.8,4.3,4.666666666666667,1.0,0.8333333333333334,0.16666666666666666,1330.4802214891542,1089.192480011088,0.8571620577413551,1.5934562652512263,1.2469974096753709,1
03/10/2021BielefeldLeverkusen,Bielefeld,Leverkusen,03/10/2021,1.76,2.09,1.69,5.05,6.0,16,4,0,1,1,0,0.5,2.6666666666666665,1.0,1.1666666666666667,0.6,3.0,1.2,1.2,3.0,0.3333333333333333,2.3333333333333335,0.16666666666666666,0.6666666666666666,971.892507637581,1112.436181520091,0.3998519479521654,0.721008767557405,1.0588941623608503,1
15/10/2021HoffenheimFC Koln,Hoffenheim,FC Koln,15/10/2021,1.48,2.63,3.32,2.08,7.0,11,6,1,3,3,1,1.7142857142857142,1.8571428571428572,1.5714285714285714,1.2857142857142858,1.2,1.6,1.8,1.0,3.75,1.3333333333333333,1.6666666666666667,0.7142857142857143,0.5714285714285714,1035.3069905994112,1017.300818731222,0.6240100943172381,1.1478504960333165,1.110805776059476,1
16/10/2021DortmundMainz,Dortmund,Mainz,16/10/2021,1.47,2.69,7.19,1.42,7.0,3,10,2,1,1,2,2.7142857142857144,1.0,1.8571428571428572,0.7142857142857143,2.6,1.2,1.8,0.6,2.8,2.0,0.3333333333333333,0.8571428571428571,0.2857142857142857,1206.420293865308,1053.0647029262109,0.7834249508310909,1.440560189892013,0.8873197666486914,1
16/10/2021Ein FrankfurtHertha,Ein Frankfurt,Hertha,16/10/2021,1.79,2.04,4.67,1.75,7.0,13,14,2,1,1,2,1.1428571428571428,1.1428571428571428,1.4285714285714286,2.857142857142857,1.2,1.2,1.0,3.0,3.2,1.3333333333333333,1.0,0.2857142857142857,1.0,1123.4789623207423,954.9749842971421,0.7978546203467592,1.2223015378035693,1.1054498508323312,1
16/10/2021FreiburgRB Leipzig,Freiburg,RB Leipzig,16/10/2021,1.68,2.22,1.9,3.94,7.0,4,9,2,3,1,0,1.5714285714285714,2.142857142857143,0.7142857142857143,1.0,1.8,2.2,0.8,1.2,3.4,1.6666666666666667,3.3333333333333335,0.5714285714285714,0.5714285714285714,1095.2385138300765,1121.1917959362277,0.563050892571185,0.9822544884797225,1.0687069860906333,0
16/10/2021Greuther FurthBochum,Greuther Furth,Bochum,16/10/2021,1.78,2.07,2.9,2.43,7.0,18,17,1,0,3,3,0.7142857142857143,0.5714285714285714,2.7142857142857144,2.2857142857142856,0.6,0.4,2.6,3.0,0.0,1.0,0.0,0.7142857142857143,0.5714285714285714,922.6305652350012,951.284977227088,0.5592217909235487,1.0739878655876898,0.9945514223028801,0
16/10/2021Union BerlinWolfsburg,Union Berlin,Wolfsburg,16/10/2021,2.1,1.76,2.73,2.73,7.0,6,5,2,1,1,3,1.4285714285714286,1.2857142857142858,1.2857142857142858,1.1428571428571428,1.4,1.2,1.2,1.4,3.0,1.6666666666666667,1.0,0.5714285714285714,0.42857142857142855,1103.8363553323395,1118.8172674843665,0.5785235446923305,0.9689159082553918,1.0738703265421818,0
16/10/2021M'gladbachStuttgart,M'gladbach,Stuttgart,16/10/2021,1.52,2.52,5.75,1.52,7.0,11,12,3,3,1,1,1.2857142857142858,1.7142857142857142,1.4285714285714286,1.8571428571428572,1.6,1.4,1.0,1.6,2.3333333333333335,1.3333333333333333,1.3333333333333333,0.5714285714285714,0.7142857142857143,1082.6179694423913,999.3479957398201,0.707297139148437,1.2550065485183537,1.1874990563842782,0
