GameIndex,HomeTeam,AwayTeam,Date,AvgO25,AvgU25,AvgA,AvgH,Played,HtPos,AtPos,HtSGLG,AtSGLG,HtCGLG,AtCGLG,HtASGPG,AtASGPG,HtACGPG,AtACGPG,HtASGP5G,AtASGP5G,HtACGP5G,AtACGP5G,AGTM,HtASGP3G,AtASGP3G,HtpercentGO,AtpercentGO,elo_ht,elo_at,win_e_ht,tilt_ht,tilt_at
23/09/2022Sp GijonIbiza,Sp Gijon,Ibiza,23/09/2022,2.28,1.61,4.21,1.9,6.0,12,18,0,1,1,0,1.3333333333333333,0.6666666666666666,1.0,1.3333333333333333,1.4,0.8,1.0,1.2,1.5,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,919.5641313850743,943.4367569361682,0.5659953248630647,0.8423550290435621,1.124969402623847
24/09/2022HuescaLeganes,Huesca,Leganes,24/09/2022,2.47,1.53,3.15,2.4,6.0,15,19,1,0,2,0,1.3333333333333333,0.5,1.1666666666666667,1.0,1.6,0.4,1.4,0.8,2.5,1.6666666666666667,0.6666666666666666,0.6666666666666666,0.3333333333333333,1055.08620074841,1046.5361675458582,0.6111551273556594,0.9357457554490904,0.9172126238099806
24/09/2022MirandesZaragoza,Mirandes,Zaragoza,24/09/2022,2.25,1.62,2.52,2.87,6.0,22,14,1,1,2,0,0.6666666666666666,0.6666666666666666,1.8333333333333333,0.6666666666666666,0.6,0.8,2.0,0.8,1.75,0.6666666666666666,1.3333333333333333,0.5,0.3333333333333333,960.4885146977741,1065.2097884361253,0.45019775473737816,1.0490649883828778,0.968762636161063
24/09/2022MalagaVillarreal B,Malaga,Villarreal B,24/09/2022,2.1,1.71,3.31,2.19,6.0,21,9,1,3,3,1,0.8333333333333334,1.8333333333333333,2.0,1.6666666666666667,1.0,1.8,2.2,2.0,0.0,0.6666666666666666,2.3333333333333335,0.6666666666666666,0.8333333333333334,957.4548249856814,960.9533506937,0.5945514470658447,0.9657472513133873,1.1839401534850507
24/09/2022PonferradinaTenerife,Ponferradina,Tenerife,24/09/2022,2.21,1.65,2.67,2.73,6.0,12,16,1,3,0,1,1.3333333333333333,1.0,1.5,1.1666666666666667,1.0,1.0,1.4,1.0,2.0,1.0,1.3333333333333333,0.6666666666666666,0.3333333333333333,1000.6105657359092,1024.3508441077038,0.5661824601909917,1.081716526949925,0.8685701281116508
25/09/2022BurgosLevante,Burgos,Levante,25/09/2022,2.46,1.53,2.26,3.38,6.0,8,13,0,0,0,1,0.3333333333333333,1.1666666666666667,0.0,0.5,0.2,1.4,0.0,0.6,0.0,0.3333333333333333,1.6666666666666667,0.0,0.16666666666666666,1028.1230222437919,1084.417838471297,0.5197131211571121,0.6209791328125933,0.8898492457749999
25/09/2022LugoOviedo,Lugo,Oviedo,25/09/2022,2.51,1.51,2.38,3.26,6.0,17,14,1,0,3,1,1.1666666666666667,0.5,1.5,0.5,1.2,0.6,1.4,0.4,2.3333333333333335,1.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,943.3387216108689,1068.4697721767975,0.4213193099724621,0.8867069474799397,1.0264256745653588
25/09/2022AlbaceteAndorra,Albacete,Andorra,25/09/2022,2.24,1.63,4.0,1.94,6.0,10,11,0,2,1,0,1.1666666666666667,1.0,1.0,1.1666666666666667,1.0,1.0,1.0,1.4,0.0,1.0,1.3333333333333333,0.6666666666666666,0.16666666666666666,889.0805709838309,1004.45548368955,0.4350689917945664,0.9220354720293777,0.8506519249896932
25/09/2022EibarSantander,Eibar,Santander,25/09/2022,2.2,1.65,6.27,1.58,6.0,7,21,0,0,2,0,1.6666666666666667,0.3333333333333333,1.1666666666666667,1.0,1.6,0.4,1.2,0.8,0.0,1.6666666666666667,0.6666666666666666,0.6666666666666666,0.0,1115.669247495056,901.6727848019602,0.8368281856053097,1.0827789038386002,0.8651141609140063
26/09/2022CartagenaAlaves,Cartagena,Alaves,26/09/2022,2.04,1.75,2.62,2.68,6.0,5,1,1,2,0,1,1.5,1.5,1.1666666666666667,0.8333333333333334,1.4,1.4,0.8,0.8,0.0,1.0,1.6666666666666667,0.5,0.5,1012.2571390475744,1077.4440973639953,0.5069260807217361,1.2079568107092626,0.8779797373418234
