GameIndex,HomeTeam,AwayTeam,Date,AvgO25,AvgU25,AvgA,AvgH,Played,HtPos,AtPos,HtSGLG,AtSGLG,HtCGLG,AtCGLG,HtASGPG,AtASGPG,HtACGPG,AtACGPG,HtASGP5G,AtASGP5G,HtACGP5G,AtACGP5G,AGTM,HtASGP3G,AtASGP3G,HtpercentGO,AtpercentGO,elo_ht,elo_at,win_e_ht,tilt_ht,tilt_at
21/09/2019NiceDijon,Nice,Dijon,21/09/2019,2.07,1.76,4.91,1.75,5.0,6,20,1,0,2,0,1.6,0.2,1.4,1.4,1.6,0.2,1.4,1.4,2.5,1.3333333333333333,0.0,1.0,0.2,1072.223770700067,824.8436595680462,0.8614023753551281,0.8134213767781943,0.8356597236014112
21/09/2019NimesToulouse,Nimes,Toulouse,21/09/2019,1.92,1.89,3.73,2.03,5.0,15,10,0,2,0,2,1.2,1.2,1.4,1.4,1.2,1.2,1.4,1.4,1.0,1.6666666666666667,1.3333333333333333,0.8,0.4,1000.0677684482708,961.8339083831897,0.6509105832138279,1.1213150959154539,0.9586601162086912
21/09/2019ReimsMonaco,Reims,Monaco,21/09/2019,2.23,1.66,2.84,2.6,5.0,11,19,0,3,1,4,0.8,1.4,0.4,2.8,0.8,1.4,0.4,2.8,0.5,0.6666666666666666,2.3333333333333335,0.0,1.0,1015.5683225343721,938.5878157357552,0.6997458278929616,0.8592317299703276,1.1512257162622928
22/09/2019RennesLille,Rennes,Lille,22/09/2019,2.3,1.62,3.03,2.51,5.0,4,7,0,2,0,1,1.2,1.4,0.6,1.0,1.2,1.4,0.6,1.0,2.6666666666666665,1.0,1.6666666666666667,0.4,0.6,1071.531343351237,1117.0850442334543,0.5351231087787821,0.9910561709717018,1.0399132335217975
22/09/2019AngersSt Etienne,Angers,St Etienne,22/09/2019,2.06,1.77,3.55,2.16,5.0,8,17,1,2,2,2,1.8,1.0,1.8,1.6,1.8,1.0,1.8,1.6,3.0,2.0,0.6666666666666666,0.8,0.6,1030.338491071447,1092.7125706995778,0.5109728195523789,1.0141301051999263,1.0946844110976857
22/09/2019LyonParis SG,Lyon,Paris SG,22/09/2019,1.42,2.85,1.85,3.79,5.0,9,1,2,1,2,0,2.4,2.2,0.8,0.4,2.4,2.2,0.8,0.4,3.1666666666666665,1.0,2.3333333333333335,0.6,0.6,1160.51409657432,1290.518150195298,0.4144956582858548,1.3947090143742282,1.3062855733584204
24/09/2019DijonMarseille,Dijon,Marseille,24/09/2019,2.02,1.81,2.09,3.61,6.0,20,5,1,1,2,1,0.3333333333333333,1.3333333333333333,1.5,1.1666666666666667,0.2,1.6,1.4,1.0,2.8333333333333335,0.3333333333333333,2.0,0.3333333333333333,0.3333333333333333,981.9588582549188,1097.1592620628128,0.4353159111357267,1.124615883659198,1.120124667103041
24/09/2019MonacoNice,Monaco,Nice,24/09/2019,1.85,1.96,3.83,1.98,6.0,19,3,0,2,0,1,1.1666666666666667,1.6666666666666667,2.3333333333333335,1.3333333333333333,1.4,1.6,2.2,1.4,3.1666666666666665,1.6666666666666667,1.6666666666666667,0.8333333333333334,1.0,1093.6081999833277,1042.2580321475912,0.6678657041039159,1.1414213343672905,0.859768335081217
25/09/2019AmiensBordeaux,Amiens,Bordeaux,25/09/2019,2.67,1.48,3.12,2.51,6.0,14,8,2,2,1,2,1.1666666666666667,1.5,1.5,1.1666666666666667,1.2,1.6,1.4,0.8,2.0,1.3333333333333333,1.6666666666666667,0.6666666666666666,0.3333333333333333,897.2821639296973,961.9402879808463,0.5076869717432683,0.9560933700218035,1.0261153553412319
25/09/2019BrestLyon,Brest,Lyon,25/09/2019,1.8,2.02,1.74,4.57,6.0,15,9,2,0,2,1,0.8333333333333334,2.0,1.1666666666666667,0.8333333333333334,0.8,1.8,1.2,1.0,0.0,0.6666666666666666,1.0,0.3333333333333333,0.5,957.1807712656112,1137.8545192878876,0.3459048018028487,0.9251443255875825,1.200810683808945
