GameIndex,HomeTeam,AwayTeam,Date,AvgO25,AvgU25,AvgA,AvgH,Played,HtPos,AtPos,HtSGLG,AtSGLG,HtCGLG,AtCGLG,HtASGPG,AtASGPG,HtACGPG,AtACGPG,HtASGP5G,AtASGP5G,HtACGP5G,AtACGP5G,AGTM,HtASGP3G,AtASGP3G,HtpercentGO,AtpercentGO,elo_ht,elo_at,win_e_ht,tilt_ht,tilt_at,HtACGP3G,AtACGP3G,OvUn25
29/09/2019FC KolnHertha,FC Koln,Hertha,29/09/2019,1.61,2.32,3.23,2.15,5.0,16,14,0,2,4,1,0.8,1.0,2.2,2.2,0.8,1.0,2.2,2.2,3.5,0.6666666666666666,1.0,0.8,1.0,862.6244905465117,948.6764168768509,0.47691584347580274,1.211522901196388,1.123962919612344,2.0,2.0,1
04/10/2019HerthaFortuna Dusseldorf,Hertha,Fortuna Dusseldorf,04/10/2019,1.6,2.35,4.88,1.68,6.0,10,14,4,1,0,2,1.5,1.3333333333333333,1.8333333333333333,1.8333333333333333,1.4,1.0,1.8,2.0,4.0,2.3333333333333335,1.0,1.0,0.8333333333333334,967.753050615883,973.0906635845299,0.5919968988334308,1.1337973677502524,1.184577182474557,1.0,1.6666666666666667,1
05/10/2019Bayern MunichHoffenheim,Bayern Munich,Hoffenheim,05/10/2019,1.21,4.31,23.32,1.11,6.0,1,12,3,0,2,3,3.1666666666666665,0.6666666666666666,1.0,1.6666666666666667,3.4,0.8,0.8,1.8,3.3333333333333335,2.6666666666666665,0.3333333333333333,0.8333333333333334,0.5,1288.9723719074584,1015.7280984786757,0.8782405194273508,1.384998995771838,1.2259742164024694,1.0,2.3333333333333335,1
05/10/2019FreiburgDortmund,Freiburg,Dortmund,05/10/2019,1.45,2.72,1.59,5.3,6.0,2,8,2,2,1,2,2.1666666666666665,2.8333333333333335,0.8333333333333334,1.5,2.0,2.4,1.0,1.6,2.8333333333333335,2.0,2.6666666666666665,0.8333333333333334,1.0,1000.1520123448905,1173.055583530979,0.3560934128324346,1.1255230360257102,1.3434470772147773,0.6666666666666666,1.3333333333333333,1
05/10/2019LeverkusenRB Leipzig,Leverkusen,RB Leipzig,05/10/2019,1.51,2.56,2.86,2.33,6.0,6,3,3,1,0,3,1.8333333333333333,2.3333333333333335,1.1666666666666667,1.0,1.6,2.0,1.0,1.2,4.0,1.6666666666666667,1.6666666666666667,0.6666666666666666,0.8333333333333334,1143.39669405696,1182.4836764457555,0.5443703838898237,1.2419646820424914,1.1106861513553248,1.3333333333333333,1.3333333333333333,0
05/10/2019PaderbornMainz,Paderborn,Mainz,05/10/2019,1.44,2.76,2.64,2.49,6.0,18,17,2,0,3,1,1.3333333333333333,0.8333333333333334,2.8333333333333335,2.6666666666666665,1.2,1.0,2.8,2.6,0.0,1.3333333333333333,1.0,0.8333333333333334,0.8333333333333334,926.4530849564441,938.4140763092432,0.582756486060922,1.1191098407005804,1.1725740931779371,3.3333333333333335,1.3333333333333333,1
05/10/2019Schalke 04FC Koln,Schalke 04,FC Koln,05/10/2019,1.59,2.35,5.08,1.64,6.0,4,16,3,0,1,4,2.1666666666666665,0.6666666666666666,1.0,2.5,2.6,0.6,1.2,2.6,3.5,3.3333333333333335,0.0,0.8333333333333334,0.8333333333333334,1046.53495961093,843.5478568074795,0.8279888066918987,1.02355776127642,1.2221234814573576,1.0,3.0,0
06/10/2019M'gladbachAugsburg,M'gladbach,Augsburg,06/10/2019,1.5,2.59,5.75,1.53,6.0,6,14,3,0,0,3,1.6666666666666667,1.1666666666666667,0.8333333333333334,2.3333333333333335,2.0,1.2,1.0,1.8,2.1666666666666665,2.0,1.0,0.6666666666666666,0.6666666666666666,1070.67533179479,914.0184095313114,0.7866319932811938,0.9696008520306124,1.3015795057469208,0.3333333333333333,1.6666666666666667,1
06/10/2019WolfsburgUnion Berlin,Wolfsburg,Union Berlin,06/10/2019,1.71,2.15,5.22,1.67,6.0,8,16,1,1,0,2,1.5,1.0,0.6666666666666666,2.0,1.4,1.2,0.6,1.6,0.0,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,1089.4361235470408,960.8624511449284,0.7582450383231505,1.0683121670350813,1.002183300877664,0.6666666666666666,2.0,0
06/10/2019Ein FrankfurtWerder Bremen,Ein Frankfurt,Werder Bremen,06/10/2019,1.49,2.59,3.18,2.17,6.0,9,12,2,2,1,2,1.5,1.6666666666666667,1.3333333333333333,2.3333333333333335,1.6,1.8,1.6,2.2,3.3333333333333335,1.6666666666666667,1.3333333333333333,0.8333333333333334,1.0,1058.5975274371895,1079.986205305861,0.5695043652925924,1.0791343144360626,1.1435236225242498,1.6666666666666667,2.0,1
18/10/2019Ein FrankfurtLeverkusen,Ein Frankfurt,Leverkusen,18/10/2019,1.52,2.52,2.32,2.85,7.0,9,7,2,1,2,1,1.5714285714285714,1.7142857142857142,1.4285714285714286,1.1428571428571428,1.8,1.2,1.6,1.0,3.6666666666666665,2.0,2.0,0.8571428571428571,0.5714285714285714,1055.8173528254858,1141.6218787013672,0.4772711340706687,1.0951368006268578,1.2158802219044968,1.6666666666666667,0.3333333333333333,1
19/10/2019AugsburgBayern Munich,Augsburg,Bayern Munich,19/10/2019,1.28,3.64,1.16,16.44,7.0,14,3,1,1,5,2,1.1428571428571428,2.857142857142857,2.7142857142857144,1.1428571428571428,1.2,3.0,2.6,1.2,4.166666666666667,0.6666666666666666,2.6666666666666665,0.7142857142857143,0.8571428571428571,905.4836892625591,1253.8427511303644,0.1676515331190254,1.3602627979417936,1.3646897163474774,3.0,1.3333333333333333,1
